UE_ID,sat_type,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz
UE_014,LEO,1767.4,0.924,-2.676,-89.538,0.04,202.447,21.783,31.0,3276.2,5.89,5.0,4.94,25.63,0.62
UE_015,LEO,1330.0,7.47,4.47,-87.165,0.00118,625.834,10.867,9.0,2403.8,4.43,0.0,0.0,50.65,1.93
UE_016,LEO,1042.9,10.183,4.583,-85.609,0.00124,634.843,6.953,6.0,516.9,3.48,0.0,0.0,51.04,1.95
UE_017,LEO,863.9,10.164,4.064,-85.718,0.00135,593.894,14.759,11.0,-2264.8,2.88,0.0,0.0,49.22,1.83
UE_018,LEO,818.4,11.168,9.068,-84.016,0.00012,1033.766,16.456,0.2,-258.2,2.73,0.0,0.0,66.74,3.18
UE_019,LEO,886.9,11.273,7.073,-84.263,0.00016,847.643,17.912,0.4,1656.4,2.96,0.0,0.0,59.76,2.61
UE_000,LEO,823.1,9.924,6.624,-85.638,0.000118,807.481,8.487,0.6,-645.6,2.74,0.0,0.0,58.19,2.48
UE_001,LEO,893.5,10.02,4.82,-84.09,0.00141,653.942,5.957,8.0,-3508.1,2.98,0.0,0.0,51.87,2.01
UE_002,LEO,1102.5,8.539,3.339,-86.531,0.00159,539.051,19.35,12.0,-2030.3,3.67,0.0,0.0,46.69,1.66
UE_003,LEO,1501.9,6.841,0.041,-86.179,0.00199,327.236,18.013,10.0,-1276.1,5.01,0.0,0.0,35.14,1.01
UE_004,LEO,1758.7,-10.867,-13.967,-96.434,0.061,18.44,16.725,53.0,-2357.1,5.86,18.0,17.55,0.0,0.06
UE_005,LEO,1760.2,-10.731,-14.131,-94.666,0.059,17.769,11.735,31.0,1140.6,5.87,17.0,16.61,0.0,0.05
UE_006,LEO,1357.0,6.663,3.063,-86.668,0.00131,518.915,9.047,10.0,2987.4,4.52,0.0,0.0,45.72,1.6
UE_007,LEO,1035.8,10.026,4.526,-85.687,0.00194,630.296,6.905,11.0,3240.4,3.45,0.0,0.0,50.84,1.94
UE_008,LEO,862.5,11.275,7.475,-84.362,0.000127,884.176,9.75,1.5,-2039.6,2.88,0.0,0.0,61.16,2.72
UE_009,LEO,809.2,12.655,6.055,-84.672,0.000106,757.608,16.395,3.0,-3039.3,2.7,0.0,0.0,56.19,2.33
UE_010,LEO,889.6,11.651,7.451,-83.374,0.000155,881.977,13.931,2.9,1082.4,2.97,0.0,0.0,61.08,2.71
UE_011,LEO,1098.3,9.362,6.962,-84.519,0.000134,837.631,9.322,2.6,-1756.8,3.66,0.0,0.0,59.37,2.58
UE_012,LEO,1502.1,8.541,3.441,-85.53,0.00189,546.604,13.014,6.0,1353.6,5.01,0.0,0.0,47.04,1.68
UE_013,LEO,1836.4,7.883,4.283,-86.658,0.00154,611.038,17.243,9.0,-3624.6,6.12,0.0,0.0,49.99,1.88
UE_014,LEO,1740.0,1.682,-2.218,-88.559,0.036,220.395,18.6,56.0,-246.5,5.8,5.0,4.75,27.24,0.68
UE_015,LEO,1294.7,7.215,3.515,-86.292,0.00114,552.166,13.631,11.0,-705.7,4.32,0.0,0.0,47.3,1.7
UE_016,LEO,987.2,10.137,4.237,-85.631,0.00162,607.428,20.581,14.0,3267.6,3.29,0.0,0.0,49.83,1.87
UE_017,LEO,841.2,9.761,4.661,-85.42,0.00187,641.075,5.608,8.0,2379.4,2.8,0.0,0.0,51.31,1.97
UE_018,LEO,818.1,11.571,9.071,-84.715,0.000155,1034.041,5.454,1.9,-129.1,2.73,0.0,0.0,66.75,3.18
UE_019,LEO,885.8,11.082,6.582,-83.559,0.000148,803.701,10.905,0.4,3520.0,2.95,0.0,0.0,58.04,2.47
UE_000,LEO,810.1,12.646,9.646,-83.577,0.000118,1089.751,11.401,1.4,-3325.7,2.7,0.0,0.0,68.76,3.35
UE_001,LEO,878.6,11.841,6.641,-83.579,0.000137,808.956,7.857,1.5,3501.8,2.93,0.0,0.0,58.24,2.49
UE_002,LEO,1142.4,9.525,4.325,-84.337,0.00104,614.379,7.616,5.0,457.0,3.81,0.0,0.0,50.14,1.89
UE_003,LEO,1527.4,8.158,2.058,-85.121,0.00171,449.108,10.183,7.0,-4614.9,5.09,0.0,0.0,42.2,1.38
UE_004,LEO,1823.0,-12.424,-16.424,-95.712,0.013,10.562,20.153,48.0,-1847.7,6.08,18.0,19.24,0.0,0.03
UE_005,LEO,1718.9,8.189,5.289,-86.806,0.000139,692.521,23.459,1.9,-816.9,5.73,0.0,0.0,53.51,2.13
UE_006,LEO,1324.1,7.794,5.594,-85.303,0.000115,718.156,22.827,2.6,-2197.2,4.41,0.0,0.0,54.58,2.21
UE_007,LEO,990.1,11.218,5.618,-84.091,0.000154,720.173,14.601,2.0,3595.7,3.3,0.0,0.0,54.66,2.22
UE_008,LEO,835.6,10.11,5.11,-85.045,0.000195,677.715,12.571,1.9,2103.8,2.79,0.0,0.0,52.89,2.09
UE_009,LEO,810.7,10.641,4.741,-85.679,0.00193,647.58,18.404,8.0,3511.2,2.7,0.0,0.0,51.59,1.99
UE_010,LEO,914.6,9.456,4.456,-85.972,0.00121,624.679,18.097,9.0,3981.4,3.05,0.0,0.0,50.59,1.92
UE_011,LEO,1125.9,9.712,6.612,-85.644,0.000182,806.417,7.506,2.4,-1701.0,3.75,0.0,0.0,58.14,2.48
UE_012,LEO,1457.2,7.794,2.694,-86.003,0.00149,492.612,18.714,6.0,-321.5,4.86,0.0,0.0,44.43,1.52
UE_013,LEO,1861.0,5.223,2.823,-87.589,0.00142,501.698,13.406,10.0,-4450.8,6.2,0.0,0.0,44.88,1.54
UE_014,LEO,1680.4,2.717,-0.983,-89.542,0.035,274.918,11.203,42.0,1758.2,5.6,5.0,4.38,31.56,0.85
UE_015,LEO,1339.0,9.234,6.834,-84.783,0.000163,826.152,18.927,1.7,4541.4,4.46,0.0,0.0,58.92,2.54
UE_016,LEO,982.5,10.769,4.369,-85.116,0.00192,617.796,15.55,8.0,-3888.2,3.27,0.0,0.0,50.29,1.9
UE_017,LEO,838.3,10.787,4.787,-84.807,0.00103,651.242,18.588,9.0,3417.9,2.79,0.0,0.0,51.75,2.0
UE_018,LEO,827.1,11.487,7.887,-84.456,0.000145,922.208,5.514,2.2,2497.6,2.76,0.0,0.0,62.61,2.84
UE_019,LEO,887.0,10.172,6.172,-84.614,0.000153,767.778,19.913,2.1,-3748.3,2.96,0.0,0.0,56.6,2.36
UE_000,LEO,816.2,11.889,9.789,-84.355,0.000147,1103.673,13.441,1.0,-3399.0,2.72,0.0,0.0,69.26,3.4
UE_001,LEO,910.5,10.087,4.187,-85.457,0.00128,603.505,6.07,11.0,691.3,3.03,0.0,0.0,49.65,1.86
UE_002,LEO,1111.1,10.292,6.192,-85.554,0.000157,769.464,10.407,2.6,3551.4,3.7,0.0,0.0,56.67,2.37
UE_003,LEO,1470.6,8.947,3.647,-86.526,0.00143,562.057,9.804,5.0,-4363.9,4.9,0.0,0.0,47.77,1.73
UE_004,LEO,1764.6,-11.829,-14.229,-95.715,0.025,17.381,11.764,42.0,-1766.5,5.88,18.0,17.7,0.0,0.05
UE_005,LEO,1689.3,6.471,2.271,-86.265,0.00105,463.415,15.262,14.0,2348.0,5.63,0.0,0.0,42.95,1.43
UE_006,LEO,1292.0,7.827,5.327,-86.587,0.00018,695.681,18.613,1.1,4288.7,4.31,0.0,0.0,53.64,2.14
UE_007,LEO,985.5,10.748,5.448,-84.326,0.000106,705.871,10.57,2.1,-1685.3,3.29,0.0,0.0,54.07,2.17
UE_008,LEO,836.1,11.006,7.006,-84.897,0.00013,841.556,11.574,1.6,-3411.3,2.79,0.0,0.0,59.52,2.59
UE_009,LEO,816.9,10.282,4.382,-84.959,0.00152,618.869,5.446,5.0,-1203.1,2.72,0.0,0.0,50.34,1.9
UE_010,LEO,923.8,10.485,5.085,-84.257,0.000141,675.673,6.159,1.5,-2887.0,3.08,0.0,0.0,52.8,2.08
UE_011,LEO,1136.4,10.157,7.557,-84.822,0.000155,891.686,8.576,0.2,3742.1,3.79,0.0,0.0,61.45,2.74
UE_012,LEO,1530.5,7.547,1.947,-85.826,0.00198,441.811,10.204,14.0,-2983.6,5.1,0.0,0.0,41.82,1.36
UE_013,LEO,1793.3,5.792,1.992,-86.204,0.00123,444.756,19.955,5.0,-3453.7,5.98,0.0,0.0,41.97,1.37
UE_014,LEO,1669.0,2.916,-1.084,-89.242,0.056,270.114,23.127,39.0,-3644.9,5.56,5.0,4.31,31.21,0.83
UE_015,LEO,1286.6,8.55,6.45,-86.225,0.000119,792.046,14.577,1.6,4371.5,4.29,0.0,0.0,57.57,2.44
UE_016,LEO,962.8,10.803,5.203,-85.298,0.000189,685.404,7.419,2.0,-3140.1,3.21,0.0,0.0,53.21,2.11
UE_017,LEO,843.6,11.839,5.639,-84.48,0.000173,721.987,5.624,0.7,3461.4,2.81,0.0,0.0,54.74,2.22
UE_018,LEO,813.4,10.415,6.615,-83.892,0.000141,806.659,10.423,0.9,3460.1,2.71,0.0,0.0,58.15,2.48
UE_019,LEO,925.8,10.871,6.071,-85.365,0.00018,758.961,9.172,1.6,140.2,3.09,0.0,0.0,56.25,2.34
UE_000,LEO,827.3,12.686,9.086,-84.457,0.000186,1035.515,5.515,1.6,3718.9,2.76,0.0,0.0,66.8,3.19
UE_001,LEO,921.9,9.4,2.8,-84.5,0.00162,500.113,6.146,8.0,-3662.2,3.07,0.0,0.0,44.8,1.54
UE_002,LEO,1145.5,8.11,3.71,-85.345,0.00179,566.782,21.637,14.0,-533.3,3.82,0.0,0.0,47.98,1.74
UE_003,LEO,1523.3,6.471,0.471,-85.965,0.00126,351.105,10.156,5.0,4385.9,5.08,0.0,0.0,36.65,1.08
UE_004,LEO,1763.9,-9.711,-13.511,-95.155,0.08,20.439,17.759,40.0,656.3,5.88,18.0,17.68,0.0,0.06
UE_005,LEO,1688.6,7.573,2.673,-85.714,0.0019,491.119,12.257,11.0,4107.0,5.63,0.0,0.0,44.35,1.51
UE_006,LEO,1242.6,9.942,6.142,-84.229,0.000152,765.135,8.284,0.1,-3322.1,4.14,0.0,0.0,56.5,2.35
UE_007,LEO,972.5,8.837,2.537,-86.582,0.00193,481.652,16.483,5.0,-358.9,3.24,0.0,0.0,43.88,1.48
UE_008,LEO,838.7,11.983,8.283,-84.408,0.000173,959.171,5.591,0.1,3299.5,2.8,0.0,0.0,63.99,2.95
UE_009,LEO,820.9,11.545,5.245,-84.927,0.000131,688.88,17.473,3.0,-3682.4,2.74,0.0,0.0,53.36,2.12
UE_010,LEO,920.1,9.55,5.35,-85.925,0.000131,697.623,17.134,1.7,-3994.6,3.07,5.0,1.66,53.72,2.15
UE_011,LEO,1169.1,8.89,5.29,-85.355,0.000143,692.61,19.794,1.5,3321.8,3.9,0.0,0.0,53.51,2.13
UE_012,LEO,1570.0,8.222,2.922,-85.289,0.00162,508.805,12.466,5.0,2993.5,5.23,0.0,0.0,45.23,1.57
UE_013,LEO,1765.4,7.265,4.765,-86.268,0.00121,649.461,11.769,9.0,2568.4,5.88,0.0,0.0,51.68,2.0
UE_014,LEO,1638.2,2.877,-1.023,-87.661,0.071,273.039,10.921,35.0,4674.2,5.46,5.0,4.14,31.42,0.84
UE_015,LEO,1251.9,7.3,3.5,-85.95,0.0012,551.033,8.346,11.0,-1309.3,4.17,0.0,0.0,47.25,1.7
UE_016,LEO,940.3,10.464,4.564,-84.368,0.00165,633.294,10.269,11.0,-2206.4,3.13,0.0,0.0,50.97,1.95
UE_017,LEO,825.1,12.006,6.006,-83.197,0.000131,753.395,6.5,0.3,964.1,2.75,0.0,0.0,56.02,2.32
UE_018,LEO,810.4,12.543,9.943,-84.028,0.000125,1118.753,5.403,0.1,3576.7,2.7,0.0,0.0,69.8,3.44
UE_019,LEO,924.1,11.384,6.384,-84.308,0.0001,786.232,6.161,2.7,489.2,3.08,0.0,0.0,57.34,2.42
UE_000,LEO,830.3,12.159,9.959,-84.121,0.000178,1120.258,9.535,1.5,-2356.0,2.77,0.0,0.0,69.86,3.45
UE_001,LEO,912.7,11.17,4.87,-84.415,0.0019,658.028,6.085,6.0,-1231.9,3.04,0.0,0.0,52.05,2.02
UE_002,LEO,1182.0,7.827,4.027,-86.187,0.00199,591.034,16.88,7.0,-3659.8,3.94,0.0,0.0,49.09,1.82
UE_003,LEO,1550.8,8.883,2.483,-86.059,0.00185,477.916,20.338,10.0,3111.3,5.17,0.0,0.0,43.69,1.47
UE_004,LEO,1800.5,-11.951,-15.251,-96.376,0.032,13.79,12.003,32.0,820.3,6.0,18.0,18.62,0.0,0.04
UE_005,LEO,1604.0,8.718,4.818,-85.641,0.00193,653.794,10.694,7.0,4387.7,5.35,0.0,0.0,51.86,2.01
UE_006,LEO,1227.3,10.011,7.411,-84.994,0.000117,878.357,11.182,2.6,233.3,4.09,0.0,0.0,60.94,2.7
UE_007,LEO,970.9,9.648,3.248,-84.676,0.00159,532.341,15.473,13.0,-4112.7,3.24,0.0,0.0,46.37,1.64
UE_008,LEO,822.2,8.966,3.766,-85.717,0.00146,571.038,13.481,13.0,2672.2,2.74,13.0,3.77,48.18,1.76
UE_009,LEO,828.4,12.576,5.776,-84.412,0.000105,733.582,12.523,2.9,1030.1,2.76,0.0,0.0,55.21,2.26
UE_010,LEO,942.3,7.234,2.334,-86.383,0.00107,467.69,6.282,14.0,-2552.3,3.14,5.0,1.72,43.17,1.44
UE_011,LEO,1173.8,10.067,7.267,-85.267,0.000137,865.162,12.825,0.8,-2890.7,3.91,0.0,0.0,60.43,2.66
UE_012,LEO,1533.3,7.039,0.839,-87.281,0.00125,372.446,21.222,5.0,4597.6,5.11,0.0,0.0,37.93,1.15
UE_013,LEO,1863.2,5.517,1.917,-86.641,0.00184,439.815,12.421,9.0,2716.9,6.21,0.0,0.0,41.71,1.35
UE_014,LEO,1646.9,7.391,3.391,-86.104,0.00151,542.938,21.979,13.0,81.7,5.49,0.0,0.0,46.87,1.67
UE_015,LEO,1218.7,9.051,5.751,-85.574,0.000197,731.522,12.125,3.0,3731.6,4.06,0.0,0.0,55.13,2.25
UE_016,LEO,937.0,9.688,4.088,-85.856,0.0018,595.807,8.246,12.0,-3969.3,3.12,0.0,0.0,49.31,1.83
UE_017,LEO,837.2,11.696,5.596,-84.352,0.000116,718.302,5.582,0.1,-2969.0,2.79,0.0,0.0,54.59,2.21
UE_018,LEO,810.8,12.74,10.44,-83.93,1.38e-05,1167.687,15.405,3.0,3114.2,2.7,0.0,0.0,71.54,3.59
UE_019,LEO,940.6,8.861,5.161,-85.869,0.000159,681.942,14.271,2.3,-2914.6,3.14,0.0,0.0,53.06,2.1
UE_000,LEO,819.1,12.262,8.662,-83.669,0.000132,994.99,5.46,0.7,-2996.1,2.73,0.0,0.0,65.32,3.06
UE_001,LEO,938.8,11.074,5.674,-85.463,0.000192,724.968,11.259,1.4,-3606.7,3.13,0.0,0.0,54.86,2.23
UE_002,LEO,1180.0,8.236,3.336,-86.882,0.0012,538.844,13.867,5.0,-4172.2,3.93,0.0,0.0,46.68,1.66
UE_003,LEO,1577.5,8.499,2.199,-86.351,0.00173,458.571,10.517,12.0,1048.2,5.26,0.0,0.0,42.7,1.41
UE_004,LEO,1842.6,-13.338,-15.938,-96.769,0.036,11.798,12.284,49.0,-4013.6,6.14,18.0,19.81,0.0,0.04
UE_005,LEO,1594.4,8.747,4.847,-86.226,0.00164,656.159,16.629,11.0,-1897.8,5.31,0.0,0.0,51.96,2.02
UE_006,LEO,1222.5,8.934,6.534,-85.933,0.000169,799.439,9.15,1.4,4301.2,4.08,0.0,0.0,57.87,2.46
UE_007,LEO,936.3,11.393,6.293,-83.604,0.000164,778.295,6.242,1.4,840.4,3.12,0.0,0.0,57.03,2.39
UE_008,LEO,811.3,8.229,2.229,-86.486,0.00196,460.586,5.408,5.0,-3429.9,2.7,13.0,3.71,42.8,1.42
UE_009,LEO,817.5,12.177,6.377,-83.611,0.000116,785.664,10.45,0.5,-3428.1,2.72,0.0,0.0,57.32,2.42
UE_010,LEO,962.1,6.947,2.147,-86.626,0.00152,455.087,9.414,6.0,2846.3,3.21,5.0,1.76,42.51,1.4
UE_011,LEO,1222.3,9.935,7.235,-84.933,0.000119,862.269,8.148,0.6,-3148.5,4.07,0.0,0.0,60.32,2.65
UE_012,LEO,1603.1,6.621,0.021,-86.39,0.00125,326.133,22.687,13.0,-2938.2,5.34,0.0,0.0,35.07,1.0
UE_013,LEO,1781.3,7.323,4.323,-87.039,0.00119,614.18,11.875,13.0,-3158.0,5.94,0.0,0.0,50.13,1.89
UE_014,LEO,1607.6,6.407,-0.593,-87.096,0.059,294.092,17.717,40.0,-4635.7,5.36,0.0,0.0,32.93,0.9
UE_015,LEO,1200.2,8.738,5.038,-85.531,0.000139,671.797,10.001,2.3,4431.6,4.0,0.0,0.0,52.63,2.07
UE_016,LEO,936.0,8.995,2.695,-85.102,0.00171,492.717,6.24,11.0,70.5,3.12,0.0,0.0,44.43,1.52
UE_017,LEO,810.1,9.946,3.646,-85.527,0.00186,561.998,5.401,10.0,2549.1,2.7,0.0,0.0,47.76,1.73
UE_018,LEO,835.0,10.716,8.416,-85.442,0.00011,971.651,18.567,1.4,1936.6,2.78,0.0,0.0,64.45,2.99
UE_019,LEO,964.7,10.791,5.891,-83.805,0.00016,743.426,18.431,2.5,3048.9,3.22,0.0,0.0,55.62,2.29
UE_000,LEO,839.5,10.975,8.875,-85.112,0.000165,1015.33,12.597,1.9,2975.1,2.8,0.0,0.0,66.06,3.12
UE_001,LEO,952.3,9.177,3.877,-85.511,0.00101,579.532,18.349,12.0,-847.7,3.17,0.0,0.0,48.57,1.78
UE_002,LEO,1228.8,9.605,5.905,-86.198,0.000147,744.63,17.192,0.7,3313.3,4.1,0.0,0.0,55.67,2.29
UE_003,LEO,1620.4,6.169,-0.731,-86.715,0.031,287.199,10.803,45.0,-4663.4,5.4,0.0,0.0,32.44,0.88
UE_004,LEO,1806.8,-10.836,-13.936,-95.118,0.073,18.572,12.045,55.0,1302.5,6.02,18.0,18.79,0.0,0.06
UE_005,LEO,1529.7,8.25,3.35,-85.575,0.00173,539.891,16.198,10.0,806.0,5.1,0.0,0.0,46.73,1.66
UE_006,LEO,1151.7,9.678,6.278,-84.661,0.000139,776.965,18.678,1.4,610.0,3.84,0.0,0.0,56.97,2.39
UE_007,LEO,918.0,11.63,6.43,-83.885,0.000189,790.292,15.12,2.4,-348.6,3.06,0.0,0.0,57.5,2.43
UE_008,LEO,820.8,11.346,5.846,-84.227,0.00018,739.576,18.472,0.4,-2482.3,2.74,0.0,0.0,55.46,2.28
UE_009,LEO,841.0,11.162,4.962,-83.619,0.00108,665.51,16.607,8.0,1832.8,2.8,0.0,0.0,52.37,2.05
UE_010,LEO,957.1,8.894,4.794,-86.453,0.00173,651.845,12.38,11.0,-2165.9,3.19,5.0,1.75,51.78,2.01
UE_011,LEO,1270.6,9.318,7.018,-84.641,0.000115,842.673,8.471,2.8,-2512.5,4.24,0.0,0.0,59.56,2.59
UE_012,LEO,1611.9,8.295,2.095,-85.153,0.00173,451.566,10.746,9.0,4654.2,5.37,0.0,0.0,42.33,1.39
UE_013,LEO,1792.3,6.295,3.995,-85.953,0.00161,588.566,11.948,7.0,-981.8,5.97,0.0,0.0,48.98,1.81
UE_014,LEO,1601.5,7.226,0.226,-86.287,0.00112,337.347,13.676,6.0,-4662.0,5.34,0.0,0.0,35.79,1.04
UE_015,LEO,1172.3,8.074,5.674,-86.063,0.00012,724.934,11.815,1.9,1999.7,3.91,0.0,0.0,54.86,2.23
UE_016,LEO,904.6,9.632,2.832,-86.184,0.00112,502.401,10.031,8.0,-3594.6,3.02,0.0,0.0,44.91,1.55
UE_017,LEO,811.3,10.735,4.735,-85.332,0.00197,647.11,5.408,14.0,2159.5,2.7,0.0,0.0,51.57,1.99
UE_018,LEO,833.5,12.43,8.63,-82.985,0.000132,991.933,6.556,2.5,1989.7,2.78,0.0,0.0,65.2,3.05
UE_019,LEO,981.5,9.875,6.275,-85.062,0.00017,776.742,6.543,2.1,432.3,3.27,0.0,0.0,56.96,2.39
UE_000,LEO,830.5,9.756,6.856,-85.822,0.000186,828.157,17.537,0.7,261.2,2.77,0.0,0.0,59.0,2.55
UE_001,LEO,984.3,9.757,3.557,-84.422,0.00164,555.251,6.562,14.0,3028.6,3.28,0.0,0.0,47.45,1.71
UE_002,LEO,1273.7,9.705,4.205,-85.648,0.00124,604.907,10.491,7.0,3008.1,4.25,0.0,0.0,49.72,1.86
UE_003,LEO,1628.2,6.846,0.846,-86.477,0.00154,372.884,19.855,14.0,3583.1,5.43,0.0,0.0,37.96,1.15
UE_004,LEO,1823.1,7.116,4.716,-86.942,0.00115,645.558,12.154,10.0,-3622.5,6.08,0.0,0.0,51.51,1.99
UE_005,LEO,1517.9,6.189,0.989,-86.206,0.0017,381.391,14.119,13.0,-4328.5,5.06,0.0,0.0,38.46,1.17
UE_006,LEO,1137.9,10.149,8.049,-84.526,0.000154,937.233,7.586,2.8,2807.3,3.79,0.0,0.0,63.17,2.88
UE_007,LEO,919.6,10.117,3.917,-84.441,0.00134,582.619,13.131,7.0,-2180.3,3.07,0.0,0.0,48.71,1.79
UE_008,LEO,812.3,10.625,8.525,-84.787,0.000188,982.04,12.415,2.8,3622.1,2.71,0.0,0.0,64.84,3.02
UE_009,LEO,846.0,10.218,4.318,-84.791,0.00126,613.78,5.64,5.0,132.5,2.82,0.0,0.0,50.11,1.89
UE_010,LEO,967.3,9.498,4.898,-86.151,0.00183,660.312,10.449,6.0,3781.6,3.22,5.0,1.77,52.14,2.03
UE_011,LEO,1279.1,9.482,7.382,-85.959,0.000189,875.635,17.527,1.9,4200.8,4.26,0.0,0.0,60.84,2.69
UE_012,LEO,1619.0,7.873,2.373,-86.063,0.00186,470.395,18.793,14.0,569.7,5.4,0.0,0.0,43.31,1.45
UE_013,LEO,1748.2,5.61,2.71,-86.595,0.00167,493.747,23.655,13.0,-3501.4,5.83,0.0,0.0,44.48,1.52
UE_014,LEO,1566.3,6.934,1.334,-86.533,0.0011,402.497,10.442,8.0,-888.3,5.22,0.0,0.0,39.67,1.24
UE_015,LEO,1118.4,8.552,6.252,-85.924,0.000115,774.722,17.456,2.8,-3762.4,3.73,0.0,0.0,56.88,2.38
UE_016,LEO,913.8,10.061,3.861,-85.169,0.00173,578.316,12.092,6.0,-1364.4,3.05,0.0,0.0,48.51,1.78
UE_017,LEO,821.5,10.739,4.539,-85.33,0.00121,631.327,17.477,6.0,3712.4,2.74,0.0,0.0,50.89,1.94
UE_018,LEO,852.6,9.86,6.46,-84.27,0.000163,792.996,7.684,1.4,-2135.0,2.84,0.0,0.0,57.61,2.44
UE_019,LEO,970.2,9.452,4.952,-85.574,0.00167,664.736,16.468,12.0,-855.3,3.23,0.0,0.0,52.33,2.05
UE_000,LEO,840.2,9.969,6.269,-84.516,0.000183,776.19,6.602,1.5,3477.5,2.8,0.0,0.0,56.94,2.39
UE_001,LEO,1000.0,10.152,3.152,-85.924,0.00124,525.387,6.667,13.0,-2567.3,3.33,0.0,0.0,46.03,1.62
UE_002,LEO,1281.9,7.47,3.17,-86.965,0.00144,526.641,11.546,13.0,-1686.4,4.27,0.0,0.0,46.09,1.62
UE_003,LEO,1700.1,7.641,0.841,-85.48,0.00156,372.565,18.334,6.0,-4559.4,5.67,0.0,0.0,37.94,1.15
UE_004,LEO,1796.2,6.985,2.185,-87.408,0.00199,457.598,19.975,14.0,4687.8,5.99,0.0,0.0,42.65,1.41
UE_005,LEO,1557.2,7.362,2.962,-87.019,0.00194,511.673,12.381,12.0,1892.2,5.19,0.0,0.0,45.37,1.57
UE_006,LEO,1121.5,8.536,5.636,-86.432,0.000134,721.695,8.476,2.2,1051.9,3.74,0.0,0.0,54.73,2.22
UE_007,LEO,915.9,10.345,4.645,-84.127,0.00114,639.853,17.106,12.0,3349.9,3.05,0.0,0.0,51.26,1.97
UE_008,LEO,827.4,10.885,8.185,-84.958,0.000153,949.968,10.516,2.9,584.0,2.76,0.0,0.0,63.65,2.92
UE_009,LEO,851.6,10.169,4.469,-84.815,0.00133,625.76,14.677,14.0,3607.0,2.84,0.0,0.0,50.64,1.93
UE_010,LEO,971.6,8.359,3.659,-86.621,0.00141,562.926,17.477,5.0,-4011.1,3.24,5.0,1.78,47.81,1.73
UE_011,LEO,1268.2,9.629,7.229,-84.886,0.000152,861.708,9.455,1.1,4001.7,4.23,0.0,0.0,60.3,2.65
UE_012,LEO,1733.2,7.45,1.55,-86.175,0.00179,416.102,11.555,5.0,-4649.9,5.78,0.0,0.0,40.43,1.28
UE_013,LEO,1786.8,7.009,3.109,-87.096,0.00197,522.223,11.912,5.0,4489.8,5.96,0.0,0.0,45.88,1.61
UE_014,LEO,1546.9,8.795,2.895,-85.803,0.00139,506.839,10.313,7.0,-2324.1,5.16,0.0,0.0,45.13,1.56
UE_015,LEO,1111.1,8.791,6.391,-84.904,0.000138,786.926,10.408,2.1,-4224.4,3.7,0.0,0.0,57.37,2.42
UE_016,LEO,901.1,11.76,5.76,-84.02,0.000166,732.276,6.007,0.3,2894.0,3.0,0.0,0.0,55.16,2.25
UE_017,LEO,822.3,10.532,4.032,-85.034,0.00186,591.426,10.482,12.0,1686.7,2.74,0.0,0.0,49.11,1.82
UE_018,LEO,852.0,9.766,7.366,-84.717,0.000166,874.174,5.68,0.4,3732.8,2.84,0.0,0.0,60.78,2.69
UE_019,LEO,976.8,9.907,5.107,-86.046,0.000142,677.471,11.512,1.5,359.7,3.26,0.0,0.0,52.88,2.08
UE_000,LEO,830.7,11.955,9.055,-84.623,0.000187,1032.495,5.538,2.9,-3688.4,2.77,0.0,0.0,66.69,3.18
UE_001,LEO,997.8,10.067,4.067,-85.767,0.00137,594.145,14.652,8.0,-1493.0,3.33,0.0,0.0,49.23,1.83
UE_002,LEO,1325.5,-17.067,-22.467,-99.034,0.022,2.649,12.837,58.0,4464.2,4.42,44.0,24.56,0.0,0.01
UE_003,LEO,1674.0,5.613,0.113,-87.593,0.00181,331.166,19.16,8.0,-4620.3,5.58,0.0,0.0,35.4,1.02
UE_004,LEO,1767.5,5.859,1.159,-86.87,0.00125,391.727,15.783,12.0,-4716.3,5.89,0.0,0.0,39.06,1.21
UE_005,LEO,1516.3,8.494,4.494,-85.353,0.00192,627.717,12.109,14.0,242.6,5.05,0.0,0.0,50.73,1.93
UE_006,LEO,1117.1,8.56,6.26,-85.42,0.000102,775.375,11.447,0.1,-2365.2,3.72,0.0,0.0,56.91,2.39
UE_007,LEO,908.9,11.599,5.899,-83.701,0.000189,744.149,6.06,2.2,1928.1,3.03,0.0,0.0,55.65,2.29
UE_008,LEO,819.8,10.055,6.355,-85.072,0.000116,783.763,5.465,0.3,3649.6,2.73,0.0,0.0,57.24,2.41
UE_009,LEO,856.1,9.53,3.83,-84.335,0.00149,575.9,16.708,8.0,2029.2,2.85,0.0,0.0,48.4,1.77
UE_010,LEO,1012.9,7.685,2.885,-85.557,0.00145,506.163,6.753,5.0,4189.9,3.38,5.0,1.88,45.1,1.56
UE_011,LEO,1310.8,7.148,3.748,-86.526,0.00129,569.712,8.739,6.0,-2123.4,4.37,0.0,0.0,48.12,1.75
UE_012,LEO,1663.1,6.445,1.345,-87.678,0.0012,403.175,12.088,14.0,4018.7,5.54,0.0,0.0,39.71,1.24
UE_013,LEO,1783.7,7.817,4.417,-86.592,0.00191,621.592,11.891,5.0,3158.4,5.95,0.0,0.0,50.46,1.91
UE_014,LEO,1447.1,8.529,3.029,-85.736,0.00125,516.453,12.648,11.0,-799.5,4.82,0.0,0.0,45.6,1.59
