UE_ID,sat_type,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz
UE_005,LEO,1906.57,7.463,2.414,-83.692,0.01005141,473.21,13.12,28.46,-416.4,6.3552,0.0,0.0,43.45,1.46
UE_006,LEO,1805.86,9.046,4.784,-80.151,0.01008268,651.016,12.85,50.0,-292.9,6.0195,0.0,0.0,51.743,2.0
UE_007,LEO,1576.02,10.971,7.301,-79.514,0.00101762,868.251,11.42,8.39,188.0,5.2534,0.0,0.0,60.552,2.67
UE_008,LEO,1283.12,8.748,5.546,-82.861,0.00105669,714.109,9.42,4.52,-376.7,4.2771,10.99,2.51,54.412,2.2
UE_009,LEO,2256.34,4.301,1.171,-84.564,0.01006777,392.456,15.88,16.16,432.6,7.5211,0.0,0.0,39.098,1.21
UE_010,LEO,2059.1,8.082,4.744,-82.58,0.01008952,647.834,14.52,45.45,262.4,6.8637,0.0,0.0,51.606,1.99
UE_011,LEO,1309.44,10.091,5.128,-79.08,0.00101781,679.197,8.8,16.63,363.2,4.3648,0.0,0.0,52.949,2.09
UE_012,LEO,1263.26,9.674,3.639,-81.919,0.01014831,561.429,9.08,12.77,409.5,4.2109,0.0,0.0,47.736,1.73
UE_013,LEO,1662.75,11.347,6.631,-81.92,0.00104675,808.057,11.71,2.67,229.2,5.5425,0.0,0.0,58.208,2.49
UE_014,LEO,2585.56,7.741,3.759,-80.887,0.01011945,570.485,17.85,37.83,-461.3,8.6185,0.0,0.0,48.155,1.76
UE_015,LEO,2584.12,9.223,8.282,-82.073,0.00101741,959.089,17.48,4.85,-342.1,8.6137,0.0,0.0,63.987,2.95
UE_016,LEO,1425.55,7.158,1.303,-83.189,0.01008152,400.597,10.27,14.02,256.5,4.7518,0.0,0.0,39.561,1.23
UE_017,LEO,1341.99,9.759,6.239,-81.191,0.00115421,773.614,9.88,4.8,356.5,4.4733,0.0,0.0,56.838,2.38
UE_018,LEO,1806.54,8.343,4.227,-81.444,0.01008837,606.657,12.8,45.86,206.8,6.0218,0.0,0.0,49.795,1.87
UE_019,LEO,2453.53,6.781,3.316,-83.208,0.01018937,537.392,16.63,40.28,288.7,8.1784,0.0,0.0,46.607,1.65
UE_000,LEO,2421.92,8.411,7.486,-82.99,0.00101794,885.137,16.76,3.22,-453.5,8.0731,0.0,0.0,61.199,2.72
UE_001,LEO,1361.61,9.905,7.222,-81.428,0.00113174,861.108,9.82,7.03,304.8,4.5387,0.0,0.0,60.277,2.65
UE_002,LEO,1608.53,9.451,3.398,-81.374,0.01003867,543.425,11.07,40.92,346.1,5.3618,0.0,0.0,46.893,1.67
UE_003,LEO,2185.65,8.208,4.777,-81.453,0.01006695,650.467,14.84,13.72,-407.9,7.2855,0.0,0.0,51.719,2.0
UE_004,LEO,2041.97,9.336,5.043,-81.953,0.00119631,672.148,14.03,0.35,264.6,6.8066,0.0,0.0,52.649,2.07
UE_005,LEO,1301.03,8.928,5.343,-82.618,0.00110081,697.019,8.98,0.1,391.5,4.3368,0.0,0.0,53.699,2.14
UE_006,LEO,1389.92,8.785,6.224,-81.964,0.00100152,772.312,9.97,4.94,-406.6,4.6331,0.0,0.0,56.785,2.38
UE_007,LEO,2235.72,10.071,4.661,-81.202,0.01004171,641.095,15.5,44.09,413.4,7.4524,0.0,0.0,51.313,1.97
UE_008,LEO,1218.36,8.487,2.684,-81.499,0.0100861,491.956,8.66,9.52,410.0,4.0612,10.99,2.38,44.396,1.51
UE_009,LEO,1596.45,7.62,4.394,-82.294,0.01002807,619.804,11.32,55.17,-322.5,5.3215,0.0,0.0,50.379,1.91
UE_010,LEO,2179.01,7.447,4.812,-81.975,0.01002442,653.299,14.93,40.17,-411.7,7.2634,0.0,0.0,51.842,2.01
UE_011,LEO,2252.06,9.542,3.181,-79.15,0.01016791,527.508,15.96,28.36,422.5,7.5069,0.0,0.0,46.135,1.62
UE_012,LEO,2398.61,9.599,4.919,-81.265,0.01006182,662.017,16.64,10.51,55.4,7.9954,0.0,0.0,52.216,2.04
UE_013,LEO,1413.38,11.961,8.732,-80.307,0.00105316,1001.617,9.81,11.62,-426.9,4.7113,0.0,0.0,65.561,3.08
UE_014,LEO,2510.04,6.741,1.968,-83.086,0.01023316,443.139,17.27,37.69,-308.5,8.3668,0.0,0.0,41.886,1.36
UE_015,LEO,1883.5,7.267,3.951,-83.444,0.0100151,585.182,13.4,36.69,384.7,6.2783,0.0,0.0,48.828,1.8
UE_016,LEO,1221.43,9.267,5.224,-79.199,0.0011227,687.105,9.01,10.97,167.2,4.0714,0.0,0.0,53.283,2.11
UE_017,LEO,1342.12,10.203,4.774,-82.158,0.01002433,650.266,9.02,30.34,-377.9,4.4737,0.0,0.0,51.711,2.0
UE_018,LEO,2109.15,8.681,4.964,-81.504,0.01009348,665.67,14.2,50.66,455.6,7.0305,0.0,0.0,52.373,2.05
UE_019,LEO,2453.44,6.166,2.588,-83.017,0.01009599,485.214,16.36,26.02,460.7,8.1781,0.0,0.0,44.058,1.49
UE_000,LEO,1631.73,10.661,7.722,-80.672,0.00102237,906.912,11.36,4.93,-356.2,5.4391,0.0,0.0,62.028,2.79
UE_001,LEO,1683.82,12.454,10.185,-79.001,0.0001343,1142.533,11.42,1.79,109.3,5.6127,0.0,0.0,70.648,3.52
UE_002,LEO,1320.98,7.951,3.023,-82.056,0.01002098,516.003,9.13,17.97,329.1,4.4033,0.0,0.0,45.579,1.59
UE_003,LEO,1234.74,12.716,9.877,-81.373,0.00104007,1112.245,8.57,4.63,403.2,4.1158,0.0,0.0,69.569,3.42
UE_004,LEO,1735.92,6.792,2.194,-82.526,0.01008766,458.245,12.02,18.58,-234.3,5.7864,0.0,0.0,42.679,1.41
UE_005,LEO,2461.6,8.587,2.529,-81.088,0.01007253,481.094,16.48,10.42,430.3,8.2053,0.0,0.0,43.85,1.48
UE_006,LEO,1328.01,10.703,10.181,-79.922,0.00019678,1142.093,9.14,4.24,220.5,4.4267,0.0,0.0,70.633,3.51
UE_007,LEO,1955.14,6.869,3.347,-83.587,0.01003737,539.679,13.18,40.42,-440.7,6.5171,0.0,0.0,46.716,1.66
UE_008,LEO,1476.5,8.591,2.747,-80.614,0.01006073,496.375,9.86,52.55,324.4,4.9217,10.99,2.89,44.615,1.53
UE_009,LEO,2060.85,9.852,8.315,-81.981,0.00106379,962.174,14.39,13.98,-9.2,6.8695,0.0,0.0,64.102,2.96
UE_010,LEO,1635.65,8.131,2.841,-82.419,0.01005441,503.01,11.26,25.57,-185.9,5.4522,0.0,0.0,44.944,1.55
UE_011,LEO,1679.66,7.958,5.087,-81.58,0.00101195,675.817,11.63,8.26,-347.0,5.5989,0.0,0.0,52.805,2.08
UE_012,LEO,1323.14,9.555,6.422,-81.141,0.00104479,789.635,9.73,0.95,251.2,4.4105,0.0,0.0,57.478,2.43
UE_013,LEO,1474.05,8.824,4.945,-81.102,0.01011457,664.149,10.15,14.92,220.1,4.9135,0.0,0.0,52.308,2.04
UE_014,LEO,2256.81,5.418,-0.514,-82.412,0.10003731,298.096,15.37,16.68,346.0,7.5227,0.0,0.0,33.202,0.92
UE_015,LEO,1632.31,8.439,7.407,-80.495,0.00110435,877.964,11.71,7.46,-376.6,5.441,0.0,0.0,60.925,2.7
UE_016,LEO,2033.82,7.213,2.868,-83.145,0.01003606,504.927,14.27,37.19,-454.8,6.7794,0.0,0.0,45.038,1.55
UE_017,LEO,1768.86,6.413,1.195,-83.151,0.01020436,393.94,12.34,58.92,-74.6,5.8962,0.0,0.0,39.183,1.21
UE_018,LEO,1509.69,9.835,7.512,-82.532,0.00100027,887.555,10.56,3.75,394.8,5.0323,0.0,0.0,61.292,2.73
UE_019,LEO,2571.0,-5.6,-10.757,-88.237,0.10010845,37.821,17.23,15.6,300.4,8.57,22.33,12.42,0.0,0.12
UE_000,LEO,2168.91,5.727,2.603,-81.984,0.01015591,486.228,14.78,7.21,-446.2,7.2297,0.0,0.0,44.109,1.5
UE_001,LEO,1631.44,8.393,4.393,-80.736,0.01005447,619.694,10.88,56.11,-56.0,5.4381,0.0,0.0,50.375,1.91
UE_002,LEO,2445.96,8.822,4.424,-81.962,0.01016434,622.197,16.45,39.26,42.1,8.1532,0.0,0.0,50.485,1.91
UE_003,LEO,2542.09,6.59,0.812,-84.506,0.01001169,370.85,17.2,51.75,-375.5,8.4736,0.0,0.0,37.84,1.14
UE_004,LEO,2146.07,7.578,3.042,-82.061,0.01012004,517.376,14.94,15.85,324.6,7.1536,0.0,0.0,45.646,1.59
UE_005,LEO,2500.0,8.321,3.97,-82.919,0.01005194,586.634,17.6,44.44,-185.3,8.3333,0.0,0.0,48.894,1.81
UE_006,LEO,1462.5,10.563,7.671,-80.241,0.00106137,902.217,10.01,7.22,-312.9,4.875,0.0,0.0,61.85,2.78
UE_007,LEO,1638.61,7.112,3.22,-81.839,0.01016651,530.292,11.34,39.99,435.6,5.462,0.0,0.0,46.268,1.63
UE_008,LEO,2274.93,5.038,-0.651,-84.346,0.10002841,291.188,15.83,26.05,-295.7,7.5831,10.99,4.45,32.723,0.9
UE_009,LEO,2081.41,9.22,7.217,-79.725,0.00108933,860.644,14.39,12.06,-202.3,6.938,0.0,0.0,60.259,2.65
UE_010,LEO,2192.96,6.735,3.256,-81.812,0.01003602,532.976,15.31,16.13,13.7,7.3099,0.0,0.0,46.397,1.64
UE_011,LEO,1385.63,10.712,6.437,-81.04,0.00104336,790.951,10.04,3.97,-287.7,4.6188,0.0,0.0,57.53,2.43
UE_012,LEO,2206.29,8.942,6.056,-83.42,0.00102999,757.685,15.54,1.06,-144.0,7.3543,0.0,0.0,56.196,2.33
UE_013,LEO,1201.63,8.622,4.908,-81.392,0.01010838,661.105,8.87,11.51,-326.2,4.0054,0.0,0.0,52.177,2.03
UE_014,LEO,1993.34,7.993,4.06,-81.351,0.01024592,593.588,13.57,10.08,195.2,6.6445,0.0,0.0,49.208,1.83
UE_015,LEO,1956.1,10.875,9.367,-79.727,0.00108942,1062.606,13.4,20.32,310.5,6.5203,0.0,0.0,67.784,3.27
UE_016,LEO,2531.23,8.113,3.203,-80.755,0.01000607,529.096,17.67,34.42,-73.3,8.4374,0.0,0.0,46.211,1.63
UE_017,LEO,2016.43,7.159,2.588,-81.465,0.01003176,485.186,13.84,49.23,404.5,6.7214,0.0,0.0,44.057,1.49
UE_018,LEO,1921.61,7.794,4.0,-82.917,0.01007949,588.942,13.31,35.58,415.4,6.4054,0.0,0.0,48.998,1.81
UE_019,LEO,2194.97,-1.183,-5.435,-84.257,0.10002383,117.977,15.39,35.54,199.5,7.3166,22.33,10.6,15.978,0.36
UE_000,LEO,1732.51,8.697,5.302,-81.769,0.00100386,693.584,12.17,2.2,191.1,5.775,0.0,0.0,53.555,2.13
UE_001,LEO,2068.91,7.965,4.253,-83.689,0.01007087,608.643,14.75,29.4,424.7,6.8964,0.0,0.0,49.884,1.87
UE_002,LEO,2038.73,7.759,2.163,-83.985,0.01002676,456.153,14.39,7.34,-241.8,6.7958,0.0,0.0,42.571,1.4
UE_003,LEO,1995.84,9.075,6.217,-81.292,0.0010339,771.622,14.18,0.1,424.8,6.6528,0.0,0.0,56.758,2.37
UE_004,LEO,1511.6,8.419,4.391,-79.749,0.0100053,619.529,10.81,49.18,-439.6,5.0387,0.0,0.0,50.367,1.91
UE_005,LEO,2544.36,8.267,1.783,-82.702,0.01006958,431.028,17.01,30.31,-460.4,8.4812,0.0,0.0,41.239,1.33
UE_006,LEO,1234.32,9.547,7.563,-81.775,0.00106085,892.286,8.46,2.2,-353.8,4.1144,0.0,0.0,61.472,2.75
UE_007,LEO,1939.43,8.39,3.432,-82.596,0.01000654,545.931,13.5,22.85,-416.8,6.4648,0.0,0.0,47.011,1.68
UE_008,LEO,2421.03,2.959,-0.786,-83.59,0.1000551,284.512,16.73,13.32,265.0,8.0701,10.99,4.73,32.251,0.88
UE_009,LEO,2533.41,7.385,3.981,-82.334,0.01005563,587.54,16.94,16.05,101.7,8.4447,0.0,0.0,48.935,1.81
UE_010,LEO,1720.37,7.785,3.706,-82.986,0.01008169,566.512,12.05,38.33,-147.9,5.7346,0.0,0.0,47.972,1.74
UE_011,LEO,1703.12,10.308,3.928,-81.886,0.01012733,583.423,11.6,46.29,276.1,5.6771,0.0,0.0,48.748,1.8
UE_012,LEO,2068.07,7.603,5.979,-83.366,0.00100738,751.055,14.71,1.33,8.3,6.8936,0.0,0.0,55.927,2.31
UE_013,LEO,1541.1,8.906,5.021,-81.718,0.00111276,670.374,10.43,6.59,-396.0,5.137,0.0,0.0,52.574,2.06
UE_014,LEO,1971.81,9.111,3.433,-79.953,0.01003034,546.007,14.09,49.37,91.5,6.5727,0.0,0.0,47.015,1.68
UE_015,LEO,1544.21,12.42,10.599,-78.953,0.00019551,1183.463,10.59,9.29,21.4,5.1474,0.0,0.0,72.097,3.64
UE_016,LEO,1382.33,7.974,4.291,-82.374,0.01005785,611.665,9.97,50.15,-431.1,4.6078,0.0,0.0,50.019,1.88
UE_017,LEO,1660.65,8.844,3.275,-79.296,0.01007433,534.362,11.87,25.35,421.0,5.5355,0.0,0.0,46.463,1.64
UE_018,LEO,1843.31,9.0,6.551,-81.794,0.00111392,801.024,12.44,1.92,428.3,6.1444,0.0,0.0,57.93,2.46
UE_019,LEO,1232.51,6.88,3.665,-84.182,0.010047,563.398,8.89,50.6,-73.8,4.1084,22.33,5.95,47.827,1.73
UE_000,LEO,2090.35,6.909,1.813,-80.888,0.01000753,433.009,14.06,32.31,-425.5,6.9678,0.0,0.0,41.346,1.33
UE_001,LEO,1814.66,8.963,3.706,-82.672,0.01015916,566.478,12.61,8.4,140.5,6.0489,0.0,0.0,47.97,1.74
UE_002,LEO,1214.14,12.561,5.918,-78.103,0.00109868,745.795,9.02,3.31,12.5,4.0471,0.0,0.0,55.713,2.29
UE_003,LEO,1505.83,9.936,5.399,-81.23,0.00106259,701.749,10.12,0.64,301.2,5.0194,0.0,0.0,53.897,2.16
UE_004,LEO,2187.64,6.879,3.741,-82.048,0.01002477,569.12,15.29,39.18,305.8,7.2921,0.0,0.0,48.092,1.75
UE_005,LEO,2027.23,9.836,5.099,-80.903,0.001012,676.803,14.14,1.29,456.0,6.7574,0.0,0.0,52.847,2.08
UE_006,LEO,2593.99,8.165,4.866,-80.532,0.01002541,657.719,17.57,56.81,-3.8,8.6466,0.0,0.0,52.032,2.02
UE_007,LEO,1273.92,11.006,8.139,-79.908,0.00109525,945.7,9.37,0.33,418.6,4.2464,0.0,0.0,63.488,2.91
UE_008,LEO,1817.42,5.907,-0.249,-82.889,0.10002363,311.744,12.69,52.89,-401.4,6.0581,10.99,3.55,34.128,0.96
UE_009,LEO,2550.63,9.086,5.569,-81.518,0.001017,716.008,17.98,1.03,360.3,8.5021,0.0,0.0,54.49,2.2
UE_010,LEO,2109.8,7.498,2.222,-82.269,0.01006636,460.124,14.85,9.67,-456.1,7.0327,0.0,0.0,42.777,1.42
UE_011,LEO,1728.87,9.157,5.884,-81.461,0.0010482,742.837,11.93,0.1,437.2,5.7629,0.0,0.0,55.593,2.29
UE_012,LEO,1450.42,10.704,7.651,-80.809,0.00102348,900.335,10.2,6.29,-383.0,4.8347,0.0,0.0,61.778,2.77
UE_013,LEO,1662.62,10.465,5.691,-79.419,0.00103674,726.387,11.74,4.01,-337.0,5.5421,0.0,0.0,54.919,2.24
UE_014,LEO,1798.98,8.369,2.636,-80.772,0.0100561,488.539,12.19,5.75,334.1,5.9966,0.0,0.0,44.225,1.5
UE_015,LEO,2460.3,9.611,7.19,-79.73,0.00109765,858.168,16.7,0.34,417.7,8.201,0.0,0.0,60.164,2.64
UE_016,LEO,1252.72,10.554,8.085,-79.838,0.00102033,940.635,8.53,3.44,64.4,4.1757,0.0,0.0,63.298,2.89
UE_017,LEO,2394.24,7.895,2.916,-80.555,0.01001183,508.358,16.68,11.95,397.5,7.9808,0.0,0.0,45.206,1.56
UE_018,LEO,2503.56,6.923,3.835,-82.381,0.01028447,576.279,17.04,48.33,-443.0,8.3452,0.0,0.0,48.421,1.77
UE_019,LEO,1527.98,2.674,0.033,-84.712,0.01004208,326.766,10.99,27.21,19.2,5.0933,22.33,7.38,35.114,1.01
UE_000,LEO,2302.32,8.448,7.192,-81.307,0.00102144,858.372,16.17,0.87,453.0,7.6744,0.0,0.0,60.172,2.64
UE_001,LEO,1584.58,10.75,6.368,-81.022,0.00116045,784.851,10.73,2.07,58.8,5.2819,0.0,0.0,57.287,2.41
UE_002,LEO,2474.91,9.405,4.147,-83.753,0.01016012,600.384,17.28,52.92,166.5,8.2497,0.0,0.0,49.514,1.85
UE_003,LEO,2364.87,6.454,2.983,-81.711,0.01007421,513.173,16.29,51.39,-370.9,7.8829,0.0,0.0,45.442,1.58
UE_004,LEO,2399.86,4.795,1.013,-82.806,0.01004691,382.851,16.84,34.75,-351.5,7.9995,0.0,0.0,38.545,1.18
UE_005,LEO,1935.91,8.225,2.045,-82.883,0.01003217,448.281,12.96,20.4,-229.5,6.453,0.0,0.0,42.158,1.38
UE_006,LEO,1263.9,11.195,8.293,-79.383,0.00116536,960.075,8.68,1.85,397.9,4.213,0.0,0.0,64.024,2.95
UE_007,LEO,1672.99,10.318,6.571,-82.186,0.00106488,802.732,11.66,3.28,-436.4,5.5766,0.0,0.0,57.998,2.47
UE_008,LEO,1914.35,3.878,-3.395,-84.339,0.10006849,176.684,13.72,34.04,42.0,6.3812,10.99,3.74,23.119,0.54
UE_009,LEO,2388.76,7.222,5.403,-83.72,0.00107182,702.102,16.15,5.78,-432.1,7.9625,0.0,0.0,53.912,2.16
UE_010,LEO,1314.21,10.695,6.487,-80.14,0.00113411,795.35,8.81,9.01,13.0,4.3807,0.0,0.0,57.705,2.45
UE_011,LEO,1834.19,9.061,2.86,-81.27,0.01011219,504.388,12.69,53.39,272.4,6.114,0.0,0.0,45.011,1.55
UE_012,LEO,1976.65,8.401,5.057,-82.394,0.00100283,673.364,13.95,5.85,449.6,6.5888,0.0,0.0,52.701,2.07
UE_013,LEO,2306.5,10.758,7.892,-78.845,0.00102382,922.616,16.23,3.72,-119.1,7.6883,0.0,0.0,62.621,2.84
UE_014,LEO,1478.26,10.118,5.358,-81.109,0.00102991,698.287,10.35,25.52,-124.4,4.9275,0.0,0.0,53.753,2.15
UE_015,LEO,2457.42,8.31,5.385,-80.456,0.00105755,700.537,16.47,8.23,-461.7,8.1914,0.0,0.0,53.847,2.16
UE_016,LEO,2107.76,10.263,5.401,-81.856,0.00111073,701.901,14.53,1.81,-455.9,7.0259,0.0,0.0,53.904,2.16
UE_017,LEO,2587.92,8.6,3.28,-82.69,0.01016045,534.731,17.44,32.93,-29.5,8.6264,0.0,0.0,46.48,1.65
UE_018,LEO,2518.23,6.928,4.058,-82.819,0.01013264,593.476,17.49,50.28,451.6,8.3941,0.0,0.0,49.203,1.83
UE_019,LEO,1441.78,1.729,-1.716,-83.552,0.10000466,241.475,10.44,21.25,-317.5,4.8059,22.33,6.97,28.995,0.74
UE_000,LEO,1527.69,10.869,8.59,-81.146,0.00109376,988.203,10.57,2.26,437.0,5.0923,0.0,0.0,65.067,3.04
UE_001,LEO,1850.22,9.813,5.842,-80.924,0.00102145,739.269,13.13,0.11,-323.4,6.1674,0.0,0.0,55.447,2.27
UE_002,LEO,1987.67,6.435,2.458,-81.18,0.01000615,476.22,14.09,5.85,447.8,6.6256,0.0,0.0,43.603,1.47
UE_003,LEO,1229.81,9.565,7.633,-80.041,0.00108661,898.678,8.72,5.8,230.3,4.0994,0.0,0.0,61.715,2.77
UE_004,LEO,2222.54,3.974,0.415,-84.234,0.01000742,347.935,14.82,18.95,453.9,7.4085,0.0,0.0,36.452,1.07
UE_005,LEO,2065.84,8.392,2.63,-81.151,0.01006881,488.116,14.4,16.58,243.0,6.8861,0.0,0.0,44.204,1.5
UE_006,LEO,1820.61,9.746,7.715,-81.999,0.00108477,906.215,12.61,7.63,290.2,6.0687,0.0,0.0,62.001,2.79
UE_007,LEO,1741.93,6.288,2.432,-82.57,0.01019237,474.41,12.34,35.04,-191.9,5.8064,0.0,0.0,43.511,1.46
UE_008,LEO,1574.69,6.164,-0.163,-81.699,0.10000493,316.293,11.04,54.23,229.0,5.249,10.99,3.08,34.43,0.97
UE_009,LEO,2314.28,7.612,3.449,-81.684,0.01001563,547.197,15.95,11.83,-75.2,7.7143,0.0,0.0,47.071,1.68
UE_010,LEO,1633.33,9.16,6.098,-80.361,0.00103206,761.304,10.96,6.82,-65.0,5.4444,0.0,0.0,56.342,2.34
UE_011,LEO,1347.83,8.635,1.986,-82.863,0.01010874,444.329,9.13,47.16,277.3,4.4928,0.0,0.0,41.949,1.37
UE_012,LEO,1556.18,7.838,3.184,-82.16,0.01005747,527.677,10.81,50.93,442.9,5.1873,0.0,0.0,46.143,1.62
UE_013,LEO,1632.72,9.1,5.707,-80.295,0.00105713,727.713,11.68,0.29,-445.8,5.4424,0.0,0.0,54.973,2.24
UE_014,LEO,2292.73,10.091,3.788,-80.662,0.01005127,572.708,16.25,13.25,246.6,7.6424,0.0,0.0,48.257,1.76
UE_015,LEO,2190.03,9.052,5.799,-80.488,0.00104918,735.55,15.55,2.43,-228.2,7.3001,0.0,0.0,55.295,2.26
UE_016,LEO,2555.98,5.204,2.88,-85.337,0.01013766,505.756,17.99,30.76,-233.6,8.5199,0.0,0.0,45.079,1.56
UE_017,LEO,2181.16,8.404,2.873,-82.127,0.01005311,505.276,15.17,8.38,-345.3,7.2705,0.0,0.0,45.055,1.55
UE_018,LEO,1278.25,8.989,6.306,-81.554,0.00108848,779.408,9.35,16.49,-405.2,4.2608,0.0,0.0,57.07,2.4
UE_019,LEO,2490.34,-6.967,-10.058,-90.419,0.10025702,44.12,16.7,34.46,461.6,8.3011,22.33,12.03,0.0,0.14
UE_000,LEO,1708.23,10.615,7.473,-80.694,0.00113914,883.96,11.73,2.69,-151.3,5.6941,0.0,0.0,61.154,2.72
UE_001,LEO,2516.86,7.09,3.227,-84.362,0.01026153,530.869,17.43,48.56,-457.4,8.3895,0.0,0.0,46.296,1.63
UE_002,LEO,1626.62,9.106,2.889,-81.317,0.01014948,506.429,11.21,29.66,109.2,5.4221,0.0,0.0,45.112,1.56
UE_003,LEO,2357.75,5.869,1.375,-83.183,0.01000327,405.044,16.04,56.92,-434.4,7.8592,0.0,0.0,39.811,1.25
UE_004,LEO,1737.74,9.862,7.337,-80.289,0.00113877,871.604,12.27,1.85,-248.3,5.7925,0.0,0.0,60.681,2.68
UE_005,LEO,1641.74,10.237,4.374,-80.403,0.01011781,618.177,11.28,46.75,285.1,5.4725,0.0,0.0,50.308,1.9
UE_006,LEO,2522.43,6.743,4.975,-82.46,0.01006893,666.607,16.96,55.61,-83.4,8.4081,0.0,0.0,52.413,2.05
UE_007,LEO,1225.13,11.626,6.9,-78.801,0.00111523,832.031,8.86,4.02,-59.2,4.0838,0.0,0.0,59.149,2.56
UE_008,LEO,2076.41,4.75,0.151,-83.808,0.01003846,333.203,14.21,27.83,-453.9,6.9214,10.99,4.06,35.527,1.03
UE_009,LEO,2083.61,7.78,5.779,-83.459,0.00100633,733.856,14.77,4.02,-426.7,6.9454,0.0,0.0,55.226,2.26
UE_010,LEO,1455.39,10.657,6.122,-81.216,0.0011164,763.416,10.05,0.5,-431.6,4.8513,0.0,0.0,56.427,2.35
UE_011,LEO,1789.44,9.637,4.763,-79.639,0.01004815,649.312,12.85,58.34,365.7,5.9648,0.0,0.0,51.67,2.0
UE_012,LEO,1532.7,8.454,6.691,-82.14,0.00104132,813.389,11.02,12.88,362.3,5.109,0.0,0.0,58.418,2.5
UE_013,LEO,1918.57,7.554,4.525,-81.086,0.01013192,630.174,13.31,8.54,453.3,6.3952,0.0,0.0,50.836,1.94
UE_014,LEO,1803.56,8.95,3.67,-82.404,0.01001458,563.742,12.54,56.64,-450.3,6.0119,0.0,0.0,47.843,1.73
UE_015,LEO,2252.57,8.634,2.972,-80.678,0.01007109,512.338,15.97,13.7,-416.8,7.5086,0.0,0.0,45.401,1.58
UE_016,LEO,2044.08,8.189,3.312,-81.416,0.01006549,537.041,14.0,12.06,-393.4,6.8136,0.0,0.0,46.59,1.65
UE_017,LEO,2415.03,-9.926,-14.028,-90.943,0.10008053,18.188,16.32,36.48,-429.9,8.0501,33.48,19.56,0.0,0.06
UE_018,LEO,1991.33,9.059,6.851,-81.805,0.00104114,827.657,13.56,1.69,445.7,6.6378,0.0,0.0,58.978,2.55
UE_019,LEO,1266.42,5.682,-0.993,-83.828,0.10013953,274.467,8.86,34.92,26.8,4.2214,22.33,6.12,31.525,0.84
UE_000,LEO,2367.19,9.379,7.744,-82.035,0.00127649,908.929,16.44,17.09,-222.3,7.8906,0.0,0.0,62.104,2.8
UE_001,LEO,1222.25,10.605,5.478,-81.116,0.00112621,708.387,8.49,6.66,-266.2,4.0742,0.0,0.0,54.174,2.18
UE_002,LEO,1665.96,8.547,4.01,-82.419,0.01012843,589.753,11.56,31.38,1.1,5.5532,0.0,0.0,49.035,1.81
UE_003,LEO,2141.6,6.675,3.478,-82.193,0.01003379,549.382,14.89,37.97,-418.1,7.1387,0.0,0.0,47.173,1.69
UE_004,LEO,1400.23,7.254,3.724,-81.1,0.01006599,567.867,9.9,19.65,-216.9,4.6674,0.0,0.0,48.034,1.75
UE_005,LEO,1470.07,11.984,7.853,-81.062,0.00106479,918.981,10.4,1.46,-268.5,4.9002,0.0,0.0,62.484,2.83
UE_006,LEO,2005.49,8.202,4.354,-81.47,0.01008411,616.62,14.14,27.68,293.6,6.685,0.0,0.0,50.239,1.9
UE_007,LEO,1573.41,9.936,5.879,-79.853,0.00104284,742.455,10.62,0.95,-443.8,5.2447,0.0,0.0,55.577,2.28
UE_008,LEO,2021.45,3.747,-1.839,-84.68,0.10004797,236.179,14.18,26.0,-144.1,6.7382,10.99,3.95,28.565,0.73
UE_009,LEO,1823.11,6.548,2.461,-83.654,0.01011041,476.403,12.61,43.31,-93.7,6.077,0.0,0.0,43.613,1.47
UE_010,LEO,1645.59,7.775,4.672,-81.076,0.01002717,642.0,11.65,43.16,-257.3,5.4853,0.0,0.0,51.352,1.98
UE_011,LEO,2506.72,7.955,2.285,-84.104,0.01001439,464.399,17.33,24.31,-448.7,8.3557,0.0,0.0,42.998,1.43
UE_012,LEO,1580.89,9.621,5.948,-82.265,0.00112734,748.349,11.46,6.32,-111.2,5.2696,0.0,0.0,55.817,2.3
UE_013,LEO,1961.87,8.128,4.549,-81.869,0.01009251,632.132,13.18,12.47,238.7,6.5396,0.0,0.0,50.922,1.95
UE_014,LEO,1659.04,7.528,1.297,-81.211,0.01006635,400.193,11.88,6.91,383.1,5.5301,0.0,0.0,39.538,1.23
UE_015,LEO,1253.44,12.768,8.76,-79.316,0.00101361,1004.32,8.69,10.43,-88.2,4.1781,0.0,0.0,65.66,3.09
UE_016,LEO,1673.15,9.528,5.742,-81.226,0.00113482,730.719,11.45,3.49,402.3,5.5772,0.0,0.0,55.097,2.25
UE_017,LEO,2352.29,-10.711,-14.096,-92.217,0.10000994,17.911,16.48,45.28,222.8,7.841,33.48,19.06,0.0,0.06
UE_018,LEO,2209.77,6.791,4.043,-82.079,0.01022993,592.291,15.65,28.86,-104.8,7.3659,0.0,0.0,49.15,1.82
UE_019,LEO,2545.31,-6.102,-8.775,-89.464,0.10005581,58.372,17.07,52.91,-451.9,8.4844,22.33,12.3,4.286,0.18
UE_000,LEO,1358.06,9.507,8.487,-83.208,0.00104522,978.434,9.12,9.06,-201.5,4.5269,0.0,0.0,64.706,3.01
