UE_ID,network_type,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,Log_Throughput_Mbps,Log_BER,Log_Packet_Loss_pct
UE_019,LEO,1072.2,9.809,4.709,-85.795,0.00173,644.999,11.148,14.0,-3183.8,3.57,0.0,0.0,51.48,1.98,6.470797955793787,2.761953896620167,2.70805020110221
UE_000,LEO,875.6,9.465,6.565,-85.767,0.000102,802.251,11.837,1.3,1884.8,2.92,0.0,0.0,57.98,2.47,6.688667242937615,3.9913998239802932,0.832909122935104
UE_001,LEO,1084.3,10.84,4.84,-84.48,0.00176,655.591,18.229,12.0,-1952.6,3.61,0.0,0.0,51.94,2.02,6.487061297998223,2.754487331939092,2.5649493574615367
UE_002,LEO,1414.5,-20.46,-27.46,-101.23,0.102,0.841,9.43,37.0,1643.8,4.71,44.0,27.41,0.0,0.0,0.6103089022509408,0.9913998282338247,3.6375861597263857
UE_003,LEO,1825.4,5.81,-0.29,-87.395,0.041,309.63,17.17,56.0,4625.9,6.08,0.0,0.0,33.99,0.95,5.738602493300822,1.387216143269672,4.04305126783455
UE_004,LEO,1767.5,6.259,1.659,-87.071,0.00196,423.046,17.784,12.0,4715.6,5.89,0.0,0.0,40.81,1.3,6.049841939913319,2.7077439284219453,2.5649493574615367
UE_005,LEO,1335.2,9.249,5.349,-85.475,0.000138,697.569,12.901,2.1,-4080.1,4.45,0.0,0.0,53.72,2.15,6.549033956924943,3.8601209104517022,1.1314021114911006
UE_006,LEO,1014.3,10.66,6.96,-83.97,0.000151,837.458,7.762,0.2,-3260.1,3.38,0.0,0.0,59.36,2.58,6.731564490563307,3.8210230498307083,0.18232155679395462
UE_007,LEO,869.7,10.515,4.615,-83.943,0.00193,637.377,7.798,8.0,672.1,2.9,0.0,0.0,51.15,1.96,6.458929017917669,2.714442690767203,2.1972245773362196
UE_008,LEO,801.4,10.43,8.13,-85.285,0.000101,944.843,5.343,0.1,-3346.2,2.67,0.0,0.0,63.46,2.91,6.852076593333639,3.995678621917412,0.09531017980432487
UE_009,LEO,889.1,10.456,3.956,-84.372,0.00115,585.554,18.927,7.0,-3887.1,2.96,0.0,0.0,48.84,1.8,6.374264735466452,2.939302159268741,2.0794415416798357
UE_010,LEO,1077.5,7.931,2.531,-86.635,0.00151,481.236,17.183,6.0,-1038.2,3.59,5.0,2.05,43.86,1.48,6.178433620778647,2.821023052419218,1.9459101490553132
UE_011,LEO,1396.9,8.411,5.711,-85.194,0.000129,728.08,9.313,2.6,-4459.9,4.66,0.0,0.0,54.99,2.24,6.591783465356733,3.8894102863341273,1.2809338454620645
UE_012,LEO,1724.8,6.373,-0.527,-86.514,0.045,297.398,25.499,39.0,-4699.2,5.75,0.0,0.0,33.15,0.92,5.698428165894276,1.3467874862150053,3.6888794541139363
UE_013,LEO,1793.9,8.19,4.59,-85.005,0.00161,635.438,18.959,10.0,-2070.2,5.98,0.0,0.0,51.07,1.96,6.455887005554673,2.7931741236984022,2.3978952727983707
UE_014,LEO,1355.0,8.871,2.971,-84.765,0.00149,512.287,15.033,12.0,0.0,4.52,0.0,0.0,45.4,1.58,6.24083514292565,2.8268137312962534,2.5649493574615367
UE_015,LEO,1022.9,10.606,8.306,-83.797,0.000193,961.324,6.82,2.0,-3845.4,3.41,0.0,0.0,64.07,2.96,6.8693511922986765,3.714442688741996,1.0986122886681096
UE_016,LEO,849.3,9.589,3.989,-85.706,0.00119,588.12,5.662,6.0,2129.2,2.83,0.0,0.0,48.96,1.81,6.378629898044713,2.924453038242516,1.9459101490553132
UE_017,LEO,817.0,10.381,3.781,-84.009,0.00174,572.208,9.447,8.0,-3675.4,2.72,0.0,0.0,48.23,1.76,6.351248652590747,2.759450751467806,2.1972245773362196
UE_018,LEO,868.0,11.029,7.729,-85.086,0.000117,907.531,5.786,2.8,-3278.0,2.89,0.0,0.0,62.05,2.79,6.811829009433494,3.9318141345419195,1.33500106673234
UE_019,LEO,1092.7,10.793,5.893,-85.204,0.000147,743.631,20.285,1.3,2534.6,3.64,0.0,0.0,55.63,2.29,6.6128887936635765,3.8326826622974397,0.832909122935104
UE_000,LEO,893.5,11.82,8.52,-84.29,0.000188,981.51,5.957,0.6,-3538.8,2.98,0.0,0.0,64.82,3.02,6.890110521808668,3.725842148426243,0.4700036292457356
UE_001,LEO,1105.4,9.423,3.123,-84.888,0.00136,523.264,17.369,9.0,-4199.7,3.68,0.0,0.0,45.93,1.61,6.261995374241867,2.8664610913104482,2.302585092994046
UE_002,LEO,1433.8,-20.996,-27.196,-101.198,0.011,0.893,21.559,36.0,3469.5,4.78,44.0,28.07,0.0,0.0,0.6381628722271858,1.9586073148022936,3.6109179126442243
UE_003,LEO,1798.3,5.579,-1.321,-86.81,0.066,259.1,20.989,44.0,4131.2,5.99,0.0,0.0,30.38,0.8,5.5610661724546055,1.1804560644515512,3.8066624897703196
UE_004,LEO,1779.9,6.127,1.127,-87.137,0.00171,389.754,21.866,12.0,-1300.8,5.93,0.0,0.0,38.94,1.2,5.968078205973439,2.7670038893538726,2.5649493574615367
UE_005,LEO,1327.9,7.979,3.079,-86.311,0.00168,520.048,11.852,8.0,3714.6,4.43,0.0,0.0,45.78,1.6,6.255842168027845,2.7746907180156284,2.1972245773362196
UE_006,LEO,997.3,8.47,4.97,-86.065,0.00191,666.216,6.649,10.0,2564.3,3.32,0.0,0.0,52.4,2.05,6.50311383157235,2.7189666325248933,2.3978952727983707
UE_007,LEO,843.3,12.542,7.342,-83.529,0.000122,871.989,9.622,0.3,396.0,2.81,0.0,0.0,60.7,2.68,6.7719229555311236,3.913640165765461,0.26236426446749106
UE_008,LEO,813.4,10.815,7.515,-85.092,0.000121,887.838,5.423,3.0,-1259.4,2.71,0.0,0.0,61.3,2.73,6.78991499168691,3.9172146260943395,1.3862943611198906
UE_009,LEO,904.1,10.036,3.336,-85.182,0.00188,538.864,14.028,12.0,1026.2,3.01,0.0,0.0,46.68,1.66,6.291317255986464,2.7258421505053123,2.5649493574615367
UE_010,LEO,1109.7,6.365,1.265,-86.117,0.00199,398.244,17.398,8.0,377.7,3.7,5.0,2.13,39.43,1.23,5.989572758804364,2.701146923372055,2.1972245773362196
UE_011,LEO,1434.0,6.676,3.776,-87.262,0.00106,571.784,9.56,9.0,1496.7,4.78,0.0,0.0,48.21,1.76,6.35050868229541,2.974694134325518,2.302585092994046
UE_012,LEO,1762.5,7.372,1.872,-86.614,0.00179,436.858,11.75,12.0,328.9,5.88,0.0,0.0,41.55,1.34,6.081894656898727,2.7471469687774843,2.5649493574615367
UE_013,LEO,1696.2,6.751,4.651,-87.224,0.00143,640.335,11.308,5.0,4026.9,5.65,0.0,0.0,51.28,1.97,6.463551941306764,2.8446639622312357,1.791759469228055
UE_014,LEO,1326.6,8.584,2.984,-85.408,0.00194,513.214,20.844,13.0,-552.5,4.42,0.0,0.0,45.44,1.58,6.242639521221164,2.712198269845911,2.639057329615259
UE_015,LEO,1017.6,10.64,6.74,-85.28,0.000141,817.737,6.784,2.9,-1505.3,3.39,0.0,0.0,58.59,2.52,6.707762908960811,3.8507808842645175,1.3609765531356006
UE_016,LEO,861.9,9.58,2.58,-85.31,0.00181,484.683,8.746,12.0,-3841.8,2.87,0.0,0.0,44.03,1.49,6.185556147709707,2.7423214248908736,2.5649493574615367
UE_017,LEO,816.7,11.684,4.784,-84.158,0.00134,651.043,5.445,14.0,64.5,2.72,0.0,0.0,51.74,2.0,6.480110510672232,2.872895201311092,2.70805020110221
UE_018,LEO,880.6,9.924,7.224,-85.238,0.000186,861.32,10.871,1.4,-1461.6,2.94,0.0,0.0,60.29,2.65,6.759626431473373,3.7304870534471672,0.8754687373538999
UE_019,LEO,1080.2,8.264,2.764,-86.468,0.00199,497.526,19.201,13.0,819.6,3.6,0.0,0.0,44.67,1.53,6.2116557445112,2.701146923372055,2.639057329615259
UE_000,LEO,882.0,9.913,7.313,-85.144,0.000164,869.345,5.88,1.0,1526.1,2.94,0.0,0.0,60.59,2.67,6.768889684766912,3.785156149304165,0.6931471805599453
UE_001,LEO,1127.3,10.005,4.605,-84.698,0.00176,636.591,7.515,6.0,2681.2,3.76,0.0,0.0,51.12,1.96,6.457697011943508,2.754487331939092,1.9459101490553132
UE_002,LEO,1481.8,-21.594,-27.494,-101.797,0.104,0.834,21.878,58.0,4463.1,4.94,44.0,29.8,0.0,0.0,0.6064993738342731,0.9829666606970437,4.07753744390572
UE_003,LEO,1809.3,7.351,2.151,-86.524,0.00163,455.349,21.062,9.0,329.7,6.03,0.0,0.0,42.53,1.4,6.123257867659949,2.787812395329604,2.302585092994046
UE_004,LEO,1757.2,8.086,3.686,-86.657,0.00182,564.989,18.715,10.0,4553.2,5.86,0.0,0.0,47.9,1.74,6.3385746433853525,2.739928611776302,2.3978952727983707
UE_005,LEO,1296.2,9.109,5.209,-84.645,0.000102,685.902,8.641,1.3,-2839.8,4.32,0.0,0.0,53.23,2.11,6.532191632847567,3.9913998239802932,0.832909122935104
UE_006,LEO,987.8,9.733,6.833,-84.534,0.000103,826.055,7.585,1.4,-433.6,3.29,0.0,0.0,58.92,2.54,6.717871198253657,3.9871627710783764,0.8754687373538999
UE_007,LEO,832.6,10.538,3.738,-84.331,0.00188,568.889,18.551,8.0,-586.9,2.78,0.0,0.0,48.08,1.75,6.34544160502281,2.7258421505053123,2.1972245773362196
UE_008,LEO,809.3,11.455,7.555,-84.473,0.000162,891.475,17.395,1.3,3374.7,2.7,0.0,0.0,61.44,2.74,6.793998502056991,3.790484982776539,0.832909122935104
UE_009,LEO,885.3,11.586,5.586,-85.107,0.000134,717.439,12.902,2.3,-2410.4,2.95,0.0,0.0,54.55,2.21,6.5770808028196095,3.872895198394189,1.1939224684724346
UE_010,LEO,1096.8,6.67,1.27,-86.165,0.00123,398.581,11.312,5.0,2223.6,3.66,5.0,2.1,39.45,1.23,5.9904164980964305,2.9100948882075173,1.791759469228055
UE_011,LEO,1452.4,7.111,3.411,-86.745,0.00135,544.36,12.682,8.0,4328.7,4.84,0.0,0.0,46.94,1.67,6.30144612705453,2.8696662311832943,2.1972245773362196
UE_012,LEO,1785.6,5.512,-1.088,-87.244,0.058,269.922,11.904,39.0,819.7,5.95,0.0,0.0,31.19,0.83,5.601830956572518,1.2365720064295749,3.6888794541139363
UE_013,LEO,1650.6,5.981,3.781,-86.71,0.00151,572.163,12.004,14.0,-81.8,5.5,0.0,0.0,48.23,1.76,6.351170143975258,2.821023052419218,2.70805020110221
UE_014,LEO,1326.7,7.584,1.084,-86.308,0.00141,387.131,15.844,13.0,-3315.9,4.42,0.0,0.0,38.79,1.19,5.961342911505453,2.85078088703661,2.639057329615259
UE_015,LEO,1012.5,9.272,6.772,-85.664,0.000171,820.599,6.75,0.4,3986.7,3.38,0.0,0.0,58.7,2.52,6.711252441476315,3.767003887068112,0.33647223662121295
UE_016,LEO,832.2,11.041,5.841,-84.079,0.0001,739.2,5.548,1.4,715.6,2.77,0.0,0.0,55.44,2.27,6.606920419952056,3.9999999956570553,0.8754687373538999
UE_017,LEO,825.6,11.001,5.401,-83.6,0.00013,701.896,5.504,0.2,130.1,2.75,0.0,0.0,53.9,2.16,6.555208943455751,3.8860566443524363,0.18232155679395462
UE_018,LEO,888.8,10.858,8.458,-84.671,0.000131,975.67,5.925,1.1,3556.7,2.96,0.0,0.0,64.6,3.0,6.884148826306462,3.8827287010290106,0.7419373447293773
UE_019,LEO,1133.4,10.272,4.872,-85.764,0.00152,658.219,21.556,13.0,3190.3,3.78,0.0,0.0,52.05,2.03,6.491055800995427,2.8181564117695075,2.639057329615259
UE_000,LEO,920.0,10.214,6.314,-84.993,0.000191,780.169,6.133,0.7,1237.4,3.07,0.0,0.0,57.1,2.4,6.660791515675468,3.718966630478479,0.5306282510621704
UE_001,LEO,1116.9,10.06,3.16,-85.07,0.00104,525.961,16.446,10.0,-604.4,3.72,0.0,0.0,46.06,1.62,6.26712654200788,2.982966660283629,2.3978952727983707
UE_002,LEO,1526.0,-23.551,-28.851,-101.175,0.093,0.611,24.173,53.0,3846.5,5.09,44.0,31.51,0.0,0.0,0.47685510419483734,1.031517051441395,3.9889840465642745
UE_003,LEO,1791.0,5.498,-0.002,-88.251,0.094,324.888,11.94,33.0,4618.6,5.97,0.0,0.0,34.99,1.0,5.7865537640548315,1.0268721463956811,3.5263605246161616
UE_004,LEO,1677.1,6.205,1.505,-86.698,0.0017,413.232,11.181,7.0,-2824.0,5.59,0.0,0.0,40.27,1.27,6.02642620334088,2.7695510783662587,2.0794415416798357
UE_005,LEO,1292.0,7.527,3.527,-85.837,0.00171,553.006,8.613,12.0,-4498.4,4.31,0.0,0.0,47.34,1.7,6.3171755170135455,2.7670038893538726,2.5649493574615367
UE_006,LEO,963.5,11.598,8.798,-84.801,0.000158,1007.966,20.424,2.9,2899.5,3.21,0.0,0.0,65.79,3.1,6.916681323056427,3.8013429102968783,1.3609765531356006
UE_007,LEO,839.2,9.878,4.278,-84.961,0.00147,610.667,11.595,6.0,-3716.9,2.8,0.0,0.0,49.97,1.88,6.41618801677954,2.8326826649563857,1.9459101490553132
UE_008,LEO,828.6,11.374,7.974,-85.213,0.000174,930.279,8.524,2.9,-3735.4,2.76,0.0,0.0,62.91,2.86,6.836558910148497,3.759450749221455,1.3609765531356006
UE_009,LEO,918.0,9.129,2.429,-85.235,0.00183,474.232,6.12,12.0,-2236.5,3.06,0.0,0.0,43.5,1.46,6.163803105848535,2.737548910032251,2.5649493574615367
UE_010,LEO,1136.4,6.25,1.05,-87.575,0.00168,385.084,19.576,6.0,380.5,3.79,5.0,2.21,38.67,1.18,5.9560549623700885,2.7746907180156284,1.9459101490553132
UE_011,LEO,1504.8,6.332,2.932,-87.534,0.00136,509.473,15.032,14.0,-3331.1,5.02,0.0,0.0,45.26,1.57,6.2353377468818385,2.8664610913104482,2.70805020110221
UE_012,LEO,1876.2,5.886,-0.314,-86.257,0.083,308.335,21.508,45.0,659.6,6.25,0.0,0.0,33.9,0.95,5.734424832034611,1.0809219076186936,3.828641396489095
UE_013,LEO,1633.6,7.93,5.33,-85.735,0.000124,695.956,21.891,1.0,2196.7,5.45,0.0,0.0,53.65,2.14,6.546722281077787,3.90657831133539,0.6931471805599453
UE_014,LEO,1263.8,9.648,2.948,-84.476,0.00117,510.625,18.426,6.0,-391.1,4.21,0.0,0.0,45.32,1.57,6.237591934812567,2.9318141378826463,1.9459101490553132
UE_015,LEO,993.8,9.593,5.893,-86.004,0.000193,743.636,6.626,2.5,-1354.0,3.31,0.0,0.0,55.63,2.29,6.61289550837625,3.714442688741996,1.252762968495368
UE_016,LEO,829.8,10.563,4.663,-84.719,0.00198,641.227,5.532,6.0,391.2,2.77,0.0,0.0,51.32,1.97,6.464941823748898,2.703334809519128,1.9459101490553132
UE_017,LEO,817.7,10.575,4.575,-85.613,0.0015,634.192,5.451,5.0,-3265.3,2.73,0.0,0.0,51.01,1.95,6.453927315395177,2.823908740654789,1.791759469228055
UE_018,LEO,899.4,10.674,7.574,-85.363,0.000189,893.218,6.996,1.3,2540.7,3.0,0.0,0.0,61.51,2.75,6.795949593322174,3.7235381935289014,0.832909122935104
UE_019,LEO,1166.0,10.205,5.605,-85.397,0.000182,719.104,19.774,0.5,-3846.7,3.89,0.0,0.0,54.62,2.21,6.5793956460234515,3.739928609628692,0.4054651081081644
UE_000,LEO,899.3,10.174,7.674,-85.713,0.000144,902.449,5.995,2.1,1855.6,3.0,0.0,0.0,61.86,2.78,6.80621966128911,3.8416375048888165,1.1314021114911006
UE_001,LEO,1187.0,9.802,3.602,-84.499,0.00128,558.642,7.913,6.0,3788.3,3.96,0.0,0.0,47.61,1.72,6.3272972935846665,2.892790030012839,1.9459101490553132
UE_002,LEO,1544.3,8.603,2.103,-86.698,0.00118,452.154,18.295,6.0,4612.5,5.15,0.0,0.0,42.36,1.39,6.116232023561027,2.9281179923258285,1.9459101490553132
UE_003,LEO,1790.3,6.0,-0.3,-86.2,0.086,309.068,11.935,58.0,-3220.1,5.97,0.0,0.0,33.95,0.95,5.736791628263147,1.0655015487513824,4.07753744390572
UE_004,LEO,1700.9,7.538,3.238,-86.531,0.00114,531.67,13.339,5.0,-654.0,5.67,0.0,0.0,46.33,1.64,6.277902095460808,2.943095148282567,1.791759469228055
UE_005,LEO,1260.9,8.461,4.861,-85.97,0.0011,657.25,8.406,6.0,3718.6,4.2,0.0,0.0,52.01,2.02,6.489584798376419,2.9586073144469616,1.9459101490553132
UE_006,LEO,972.5,11.037,7.737,-84.782,0.000135,908.246,15.483,2.6,-1740.5,3.24,0.0,0.0,62.08,2.79,6.812615684627287,3.869666228287998,1.2809338454620645
UE_007,LEO,846.4,10.714,4.814,-83.943,0.00128,653.484,9.643,12.0,-2285.9,2.82,0.0,0.0,51.85,2.01,6.4838471389090495,2.892790030012839,2.5649493574615367
UE_008,LEO,809.5,12.552,9.252,-83.024,0.000105,1051.535,17.397,0.6,1607.6,2.7,0.0,0.0,67.38,3.24,6.958956819160399,3.978810696793924,0.4700036292457356
UE_009,LEO,929.8,10.241,3.941,-83.98,0.00197,584.425,7.199,12.0,210.8,3.1,0.0,0.0,48.79,1.8,6.372338079188076,2.705533773617953,2.5649493574615367
UE_010,LEO,1137.9,7.738,2.638,-85.531,0.00127,488.706,7.586,10.0,4361.3,3.79,5.0,2.21,44.23,1.5,6.19380521103264,2.896196278702079,2.3978952727983707
UE_011,LEO,1564.5,6.539,4.039,-87.63,0.00196,592.018,10.43,8.0,-3947.7,5.22,0.0,0.0,49.14,1.82,6.385224752668583,2.7077439284219453,2.1972245773362196
UE_012,LEO,1752.4,6.399,-0.201,-87.501,0.073,314.267,16.682,44.0,2139.5,5.84,0.0,0.0,34.3,0.97,5.753419898847091,1.1366771398735949,3.8066624897703196
UE_013,LEO,1598.2,6.936,4.336,-87.032,0.00136,615.174,14.655,8.0,4357.3,5.33,0.0,0.0,50.17,1.89,6.423529391179545,2.8664610913104482,2.1972245773362196
UE_014,LEO,1219.8,7.746,2.146,-85.427,0.00108,455.036,15.132,6.0,-619.4,4.07,0.0,0.0,42.51,1.4,6.1225717537666275,2.966576244110926,1.9459101490553132
UE_015,LEO,963.2,10.101,7.501,-85.45,0.00014,886.52,6.421,1.4,-2848.0,3.21,0.0,0.0,61.25,2.73,6.788431056306925,3.853871961219659,0.8754687373538999
UE_016,LEO,828.0,11.379,4.979,-84.31,0.00112,666.942,16.52,12.0,-3689.7,2.76,0.0,0.0,52.43,2.05,6.504201343419715,2.9507819769420554,2.5649493574615367
UE_017,LEO,811.8,11.73,4.83,-83.635,0.00127,654.763,5.412,9.0,-3358.4,2.71,0.0,0.0,51.9,2.01,6.485799443178766,2.896196278702079,2.302585092994046
UE_018,LEO,930.0,10.64,6.64,-84.28,0.000195,808.838,9.2,2.2,3871.7,3.1,0.0,0.0,58.24,2.49,6.6968342276638175,3.709965386410331,1.1631508098056809
UE_019,LEO,1187.1,8.901,3.601,-85.749,0.00188,558.615,17.914,14.0,2840.9,3.96,0.0,0.0,47.61,1.72,6.327249047292697,2.7258421505053123,2.70805020110221
UE_000,LEO,930.1,9.239,5.639,-84.481,0.000132,721.958,13.2,1.7,-4012.6,3.1,0.0,0.0,54.74,2.22,6.583351129185093,3.8794260655040405,0.9932517730102834
UE_001,LEO,1208.8,10.198,3.298,-84.701,0.0011,536.031,10.059,9.0,1223.9,4.03,0.0,0.0,46.54,1.65,6.286055820961842,2.9586073144469616,2.302585092994046
UE_002,LEO,1540.2,7.616,3.616,-85.792,0.00149,559.741,24.268,11.0,-4337.0,5.13,0.0,0.0,47.66,1.72,6.329259123338391,2.8268137312962534,2.4849066497880004
UE_003,LEO,1848.5,5.853,0.653,-86.173,0.00167,361.58,22.323,14.0,247.8,6.16,0.0,0.0,37.29,1.11,5.893245139601522,2.7772835285923603,2.70805020110221
UE_004,LEO,1592.8,7.152,2.852,-87.024,0.00121,503.785,23.619,10.0,4461.5,5.31,0.0,0.0,44.98,1.55,6.224132596047002,2.917214629324629,2.3978952727983707
UE_005,LEO,1206.5,7.808,3.508,-85.296,0.00103,551.646,21.043,12.0,2083.6,4.02,0.0,0.0,47.28,1.7,6.314717651876794,2.9871627748731826,2.5649493574615367
UE_006,LEO,949.6,9.496,7.296,-85.652,0.00016,867.862,18.331,2.2,284.0,3.17,0.0,0.0,60.54,2.67,6.767184309432731,3.7958800146297347,1.1631508098056809
UE_007,LEO,820.8,10.446,4.046,-84.977,0.00189,592.558,12.472,10.0,2841.7,2.74,0.0,0.0,49.16,1.82,6.386134934632956,2.7235381955969706,2.3978952727983707
UE_008,LEO,832.9,11.035,7.935,-84.183,0.000125,926.601,5.553,2.4,3036.1,2.78,0.0,0.0,62.77,2.85,6.83260168343168,3.903089983517588,1.2237754316221157
UE_009,LEO,932.3,11.222,6.022,-84.589,0.000134,754.782,7.215,2.2,-4027.5,3.11,0.0,0.0,56.08,2.32,6.627752974807495,3.872895198394189,1.1631508098056809
UE_010,LEO,1200.3,6.948,2.448,-87.326,0.0013,475.501,11.002,13.0,-1731.9,4.0,5.0,2.39,43.57,1.46,6.166469821727941,2.8860566473590907,2.639057329615259
UE_011,LEO,1538.6,6.022,3.522,-87.789,0.00148,552.628,10.257,8.0,-4559.5,5.13,0.0,0.0,47.33,1.7,6.316492981059116,2.8297382843116003,2.1972245773362196
UE_012,LEO,1774.5,5.441,-0.359,-87.28,0.087,305.998,11.83,57.0,4276.0,5.92,0.0,0.0,33.74,0.94,5.726841232907996,1.0604807473763895,4.060443010546419
UE_013,LEO,1670.6,6.923,4.223,-85.638,0.0011,606.341,16.137,7.0,4655.6,5.57,0.0,0.0,49.78,1.87,6.409090412562788,2.9586073144469616,2.0794415416798357
UE_014,LEO,1236.3,8.37,2.97,-85.915,0.00171,512.244,8.242,10.0,3211.8,4.12,0.0,0.0,45.4,1.58,6.2407513656212625,2.7670038893538726,2.3978952727983707
UE_015,LEO,953.3,8.77,5.97,-85.415,0.000101,750.263,6.356,0.2,4048.9,3.18,0.0,0.0,55.9,2.31,6.621755790192209,3.995678621917412,0.18232155679395462
UE_016,LEO,823.8,11.118,5.018,-84.141,0.000183,670.15,6.492,0.6,1971.6,2.75,0.0,0.0,52.56,2.06,6.508992658933645,3.7375489078963766,0.4700036292457356
UE_017,LEO,817.9,12.373,5.973,-84.114,0.000116,750.513,5.453,0.6,-64.6,2.73,0.0,0.0,55.91,2.31,6.622088507779269,3.935542007029164,0.4700036292457356
UE_018,LEO,950.9,8.888,6.788,-86.556,0.000117,821.993,13.339,2.2,3563.3,3.17,0.0,0.0,58.76,2.53,6.7129476951730975,3.9318141345419195,1.1631508098056809
UE_019,LEO,1233.2,7.885,2.685,-85.158,0.00138,491.966,11.221,7.0,466.4,4.11,0.0,0.0,44.4,1.51,6.200440206147218,2.8601209132840575,2.0794415416798357
UE_000,LEO,938.8,9.874,6.274,-84.163,0.000101,776.674,6.259,0.9,2084.8,3.13,0.0,0.0,56.96,2.39,6.6563074132274185,3.995678621917412,0.6418538861723948
UE_001,LEO,1231.1,7.894,1.594,-86.953,0.00122,418.897,8.208,8.0,-311.1,4.1,0.0,0.0,40.58,1.29,6.040009443106397,2.913640168969273,2.1972245773362196
UE_002,LEO,1583.0,6.382,3.482,-86.509,0.0014,549.672,10.553,9.0,2470.4,5.28,0.0,0.0,47.19,1.69,6.311139350595936,2.8538719640115517,2.302585092994046
UE_003,LEO,1801.5,7.471,1.371,-86.665,0.00137,404.818,12.01,11.0,-2290.3,6.01,0.0,0.0,39.8,1.25,6.005904783234002,2.86327943252659,2.4849066497880004
UE_004,LEO,1634.2,6.328,1.128,-87.736,0.00136,389.844,13.895,13.0,-2339.7,5.45,0.0,0.0,38.95,1.2,5.968308503390776,2.8664610913104482,2.639057329615259
UE_005,LEO,1195.1,8.463,3.663,-85.769,0.00159,563.223,15.968,7.0,-4330.7,3.98,0.0,0.0,47.82,1.73,6.335449563422925,2.798602875406407,2.0794415416798357
UE_006,LEO,926.4,10.666,7.566,-85.467,0.000125,892.54,12.176,0.4,-3800.4,3.09,0.0,0.0,61.48,2.75,6.795191101364644,3.903089983517588,0.33647223662121295
UE_007,LEO,827.1,11.587,6.287,-83.606,0.000145,777.815,11.514,1.7,-2140.9,2.76,0.0,0.0,57.01,2.39,6.657773533713182,3.838631994769891,0.9932517730102834
UE_008,LEO,820.3,10.55,6.95,-84.425,0.000164,836.557,5.469,1.7,2126.8,2.73,0.0,0.0,59.33,2.57,6.730489321084757,3.785156149304165,0.9932517730102834
UE_009,LEO,951.5,10.683,5.483,-84.759,0.000137,708.777,19.344,1.1,3897.4,3.17,0.0,0.0,54.19,2.18,6.56495083619345,3.8632794296735606,0.7419373447293773
UE_010,LEO,1208.4,6.185,1.485,-87.708,0.00148,411.963,22.056,11.0,-1074.1,4.03,5.0,2.41,40.2,1.27,6.02335800057003,2.8297382843116003,2.4849066497880004
UE_011,LEO,1649.1,6.385,2.585,-86.808,0.00148,485.002,19.994,8.0,4683.3,5.5,0.0,0.0,44.05,1.49,6.186212739118364,2.8297382843116003,2.1972245773362196
UE_012,LEO,1849.3,6.651,0.751,-86.874,0.0016,367.295,14.329,14.0,4630.7,6.16,0.0,0.0,37.63,1.13,5.908884247469645,2.795880017072641,2.70805020110221
UE_013,LEO,1642.1,6.705,3.905,-86.547,0.00153,581.683,24.947,10.0,3739.1,5.47,0.0,0.0,48.67,1.79,6.367643299191094,2.8153085688985486,2.3978952727983707
UE_014,LEO,1173.8,10.067,3.467,-84.667,0.00183,548.548,9.825,8.0,3274.4,3.91,0.0,0.0,47.13,1.69,6.309096122167007,2.737548910032251,2.1972245773362196
UE_015,LEO,928.0,9.954,6.554,-84.723,0.000142,801.244,6.187,0.1,629.4,3.09,0.0,0.0,57.94,2.47,6.687412800996589,3.8477116525585315,0.09531017980432487
UE_016,LEO,821.5,11.739,6.039,-83.33,0.000188,756.223,5.477,2.0,-3585.9,2.74,0.0,0.0,56.14,2.33,6.629657793939888,3.725842148426243,1.0986122886681096
UE_017,LEO,815.9,11.692,5.292,-84.154,0.000167,692.758,14.439,2.3,3510.9,2.72,0.0,0.0,53.52,2.13,6.542123196525688,3.777283526251851,1.1939224684724346
UE_018,LEO,954.1,10.665,7.965,-84.568,0.000147,929.413,18.36,1.1,3259.1,3.18,0.0,0.0,62.88,2.86,6.835628573591793,3.8326826622974397,0.7419373447293773
UE_019,LEO,1206.6,8.708,4.908,-85.446,0.00143,661.122,20.044,6.0,2793.1,4.02,0.0,0.0,52.18,2.03,6.495449828987898,2.8446639622312357,1.9459101490553132
UE_000,LEO,960.8,11.518,8.618,-83.841,0.000107,990.789,17.405,1.6,3226.8,3.2,0.0,0.0,65.16,3.05,6.899510383047773,3.9706162182559637,0.9555114450274365
UE_001,LEO,1208.0,7.402,1.002,-86.499,0.00121,382.179,8.053,13.0,4245.6,4.03,0.0,0.0,38.51,1.18,5.948502242924893,2.917214629324629,2.639057329615259
UE_002,LEO,1620.4,8.469,4.769,-86.265,0.00109,649.822,18.803,14.0,-892.0,5.4,0.0,0.0,51.69,2.0,6.47823617932177,2.962573501660941,2.70805020110221
UE_003,LEO,1753.9,6.695,0.295,-86.253,0.00194,341.185,24.692,5.0,-2566.9,5.85,0.0,0.0,36.03,1.05,5.8353515264821585,2.712198269845911,1.791759469228055
UE_004,LEO,1545.5,7.6,3.2,-85.3,0.00156,528.829,10.303,10.0,1281.1,5.15,0.0,0.0,46.2,1.63,6.272554312976763,2.8068754013671446,2.3978952727983707
