UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,altitude_m,speed_ms,network_type,Log_Throughput_Mbps,Log_BER,Log_Packet_Loss_pct,Area,Available_Networks
UE_019,0.3624,23.061,15.777,-57.317,1.062e-05,395.907,1.58,0.74,33.19,0.001208,0.0,0.0,90.221,5.28,0.0,0.0,NR_5G,5.983701996317799,4.973875442360533,0.5538851132264376,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_000,0.3878,26.857,24.034,-56.685,6.6e-07,599.211,1.26,2.38,9.48,0.001293,0.0,0.0,100.0,7.99,0.0,0.0,NR_5G,6.3972812600625835,6.180455406436687,1.2178757094949273,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_001,0.1932,40.38,35.258,-49.498,2.18e-06,878.466,1.3,2.69,154.7,0.000644,0.0,0.0,100.0,11.71,0.0,0.0,NR_5G,6.7793149051017645,5.661543307177789,1.3056264580524357,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_002,0.699,6.786,3.418,-68.992,0.01000565,125.748,1.18,14.99,42.89,0.00233,0.0,0.0,46.963,1.68,0.0,0.0,NR_5G,4.842200863254099,1.9997546928670487,2.771963526845863,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_003,0.3878,32.377,28.222,-56.95,1.47e-06,703.294,1.04,1.1,104.89,0.001293,0.0,0.0,100.0,9.38,0.0,0.0,NR_5G,6.557195882618101,5.832682369813502,0.7419373447293773,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_004,0.8485,17.411,8.725,-61.996,0.00100572,230.989,1.07,0.1,-143.35,0.002828,0.0,0.0,65.536,3.08,0.0,0.0,NR_5G,5.446689956749137,2.9975229128650467,0.09531017980432487,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_005,0.2495,31.808,28.789,-52.684,7.95e-06,717.394,1.07,1.71,24.91,0.000832,0.0,0.0,100.0,9.57,0.0,0.0,NR_5G,6.577018165060017,5.099632816715297,0.9969486348916096,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_006,0.3878,39.16,33.888,-48.936,1.325e-05,844.349,1.46,1.02,22.01,0.001293,0.0,0.0,100.0,11.26,0.0,0.0,NR_5G,6.739749559840299,4.877784088950232,0.7030975114131134,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_007,0.3878,26.343,21.302,-58.27,1.946e-05,531.522,1.41,0.03,103.84,0.001293,0.0,0.0,100.0,7.09,0.0,0.0,NR_5G,6.277624211284148,4.710857141750377,0.0295588022415444,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_008,0.8485,19.224,15.942,-60.211,1.349e-05,399.912,1.46,2.16,-73.49,0.002828,0.0,0.0,90.798,5.33,0.0,0.0,NR_5G,5.993741951852022,4.869988018134288,1.1505720275988207,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_009,0.8485,21.437,14.458,-60.575,1.084e-05,364.031,1.13,0.55,-22.94,0.002828,0.0,0.0,85.604,4.85,0.0,0.0,NR_5G,5.899982281482864,4.964970677733567,0.4382549309311553,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_010,0.3878,30.579,24.37,-54.097,6.37e-06,607.557,1.22,0.27,10.07,0.001293,0.0,0.0,100.0,8.1,0.0,0.0,NR_5G,6.411090581006854,5.195860499486558,0.23901690047049992,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_011,0.8485,17.187,10.295,-61.223,0.00100992,266.165,1.04,3.55,-10.06,0.002828,0.0,0.0,71.033,3.55,0.0,0.0,NR_5G,5.587866445058858,2.9957130267126826,1.5151272329628591,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_012,0.2701,25.275,19.162,-56.928,2.921e-05,478.709,1.53,0.14,-66.56,0.0009,0.0,0.0,100.0,6.38,0.0,0.0,NR_5G,6.173179670058098,4.534468428158443,0.13102826240640408,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_013,0.8485,10.675,6.358,-64.628,0.00100362,180.928,1.45,1.84,-90.95,0.002828,0.0,0.0,57.254,2.41,0.0,0.0,NR_5G,5.203611004409129,2.998430692278334,1.0438040521731147,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_014,0.6981,23.108,16.018,-58.355,2.718e-05,401.761,1.32,0.6,-24.81,0.002327,0.0,0.0,91.064,5.36,0.0,0.0,NR_5G,5.998343333912541,4.565750531625067,0.4700036292457356,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_015,0.8485,18.158,15.649,-60.562,2.334e-05,392.8,1.04,2.22,-40.99,0.002828,0.0,0.0,89.772,5.24,0.0,0.0,NR_5G,5.975843166205025,4.631899129683345,1.169381359556317,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_016,0.2247,24.466,17.27,-57.414,2.726e-05,432.286,1.25,0.36,-39.04,0.000749,0.0,0.0,95.446,5.76,0.0,0.0,NR_5G,6.071398018046173,4.56447413256978,0.3074846997479606,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_017,0.5172,34.293,30.198,-52.413,5.31e-06,752.473,1.47,6.22,-41.36,0.001724,0.0,0.0,100.0,10.03,0.0,0.0,NR_5G,6.624693184644182,5.2749053971305,1.9768549529047348,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_018,0.8485,13.699,9.194,-63.119,0.00100175,241.368,1.12,1.04,87.01,0.002828,0.0,0.0,67.18,3.22,0.0,0.0,NR_5G,5.490457232279329,2.999240648461727,0.712949807856125,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_019,0.3561,19.02,12.786,-60.055,0.00100166,324.118,1.49,2.6,33.19,0.001187,0.0,0.0,79.752,4.32,0.0,0.0,NR_5G,5.784188193356338,2.9992796684360292,1.2809338454620642,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_000,0.3878,25.35,20.249,-58.941,1.869e-05,505.509,1.14,0.9,9.48,0.001293,0.0,0.0,100.0,6.74,0.0,0.0,NR_5G,6.227542092533833,4.728390675384439,0.6418538861723948,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_001,0.2069,38.035,32.826,-51.021,8.29e-06,817.89,1.16,1.47,154.7,0.00069,0.0,0.0,100.0,10.91,0.0,0.0,NR_5G,6.707949764698346,5.081445417061976,0.9042181506398859,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_002,0.6822,22.438,15.865,-60.708,2.482e-05,398.036,1.17,0.7,42.89,0.002274,0.0,0.0,90.527,5.31,0.0,0.0,NR_5G,5.989051638383692,4.605198205339526,0.5306282510621704,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_003,0.3878,30.462,23.185,-55.783,3.49e-06,578.169,1.34,1.11,104.89,0.001293,6.86,0.0,100.0,7.71,0.0,0.0,NR_5G,6.3615943175397005,5.457174448601158,0.7466879474879752,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_004,0.8485,18.756,17.365,-61.047,1.132e-05,434.596,1.44,2.8,-143.35,0.002828,0.0,0.0,95.776,5.79,0.0,0.0,NR_5G,6.076715208280189,4.946153534782512,1.33500106673234,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_005,0.2915,22.57,15.566,-58.897,1.281e-05,390.784,1.21,3.58,24.91,0.000972,0.0,0.0,89.481,5.21,0.0,0.0,NR_5G,5.970710667514764,4.892450836352546,1.5216989981260935,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_006,0.3878,24.527,20.217,-59.549,3.631e-05,504.717,1.6,0.38,22.01,0.001293,0.0,0.0,100.0,6.73,0.0,0.0,NR_5G,6.225977224289742,4.439973739126367,0.3220834991691133,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_007,0.3878,30.58,23.29,-56.327,3.56e-06,580.771,1.48,4.67,103.84,0.001293,0.0,0.0,100.0,7.74,0.0,0.0,NR_5G,6.366076899511117,5.44854988003431,1.7351891177396608,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_008,0.8485,20.627,14.235,-59.738,2.581e-05,358.66,1.41,3.09,-73.49,0.002828,0.0,0.0,84.822,4.78,0.0,0.0,NR_5G,5.885159140737051,4.588211978629534,1.4085449700547104,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_009,0.8485,13.895,8.476,-62.789,0.00100559,225.543,1.14,0.27,-22.94,0.002828,0.0,0.0,64.666,3.01,0.0,0.0,NR_5G,5.422934772379331,2.9975790536714566,0.23901690047049992,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_010,0.3878,29.261,23.285,-57.181,1.015e-05,580.644,1.1,2.94,10.07,0.001293,0.0,0.0,100.0,7.74,0.0,0.0,NR_5G,6.365858576727751,4.993533914963137,1.3711807233098425,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_011,0.8485,16.569,8.022,-61.28,0.00100762,215.711,1.07,3.53,-10.06,0.002828,0.0,0.0,63.078,2.88,0.0,0.0,NR_5G,5.378564668675316,2.996703220453677,1.5107219394949425,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_012,0.2757,31.425,24.686,-54.249,7.98e-06,615.397,1.31,1.0,-66.56,0.000919,0.0,0.0,100.0,8.21,0.0,0.0,NR_5G,6.423891236464617,5.097997054226407,0.6931471805599453,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_013,0.8485,10.678,7.586,-65.414,0.00100114,206.394,1.12,2.31,-90.95,0.002828,0.0,0.0,61.552,2.75,0.0,0.0,NR_5G,5.334620365772329,2.9995051858470925,1.1969481893889715,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_014,0.7225,24.046,20.436,-57.101,1.308e-05,510.138,1.16,3.28,-24.81,0.002408,0.0,0.0,100.0,6.8,0.0,0.0,NR_5G,6.23663961245283,4.883392222808811,1.4539530095937052,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_015,0.8485,20.486,15.973,-58.157,2.528e-05,400.669,1.45,0.68,-40.99,0.002828,0.0,0.0,90.907,5.34,0.0,0.0,NR_5G,5.995628366368403,4.597222913210283,0.5187937934151675,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_016,0.245,29.446,27.263,-55.178,1.7e-07,679.446,1.51,1.02,-39.04,0.000817,0.0,0.0,100.0,9.06,0.0,0.0,NR_5G,6.522748465526266,6.769548523955817,0.7030975114131134,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_017,0.5093,22.208,16.64,-58.339,1.632e-05,416.897,1.06,2.33,-41.36,0.001698,0.0,0.0,93.24,5.56,0.0,0.0,NR_5G,6.035234990677205,4.787279818970977,1.2029723039923526,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_018,0.8485,21.712,14.738,-59.458,1.26e-05,370.757,1.59,5.57,87.01,0.002828,0.0,0.0,86.582,4.94,0.0,0.0,NR_5G,5.918240415021761,4.899629420414622,1.8825138324965192,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_019,0.352,25.405,19.866,-56.654,3.077e-05,496.069,1.13,0.08,33.19,0.001173,0.0,0.0,100.0,6.61,0.0,0.0,NR_5G,6.208728849458208,4.511872489638324,0.07696104113612832,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_000,0.3878,24.909,22.78,-57.506,2.218e-05,568.111,1.21,1.02,9.48,0.001293,0.0,0.0,100.0,7.57,0.0,0.0,NR_5G,6.344075494186996,4.654038438606404,0.7030975114131134,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_001,0.2224,33.647,26.708,-53.575,4.57e-06,665.656,1.09,5.42,154.7,0.000741,0.0,0.0,100.0,8.88,0.0,0.0,NR_5G,6.502274170745971,5.340083704898545,1.8594181177018698,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_002,0.6655,22.819,16.55,-56.86,2.423e-05,414.706,1.52,0.25,42.89,0.002218,0.0,0.0,92.925,5.53,0.0,0.0,NR_5G,6.029978279640117,4.6156465679386605,0.22314355131420976,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_003,0.3878,22.637,18.143,-59.468,1.978e-05,453.672,1.1,4.17,104.89,0.001293,0.0,0.0,98.501,6.05,0.0,0.0,NR_5G,6.119576279871778,4.703773690782597,1.6428726885203377,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_004,0.8485,14.414,10.382,-62.947,0.00100787,268.137,1.55,1.23,-143.35,0.002828,0.0,0.0,71.336,3.58,0.0,0.0,NR_5G,5.595220543636127,2.996595481272709,0.8020015854720274,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_005,0.3367,27.797,22.913,-57.754,9.77e-06,571.424,1.07,2.28,24.91,0.001122,0.0,0.0,100.0,7.62,0.0,0.0,NR_5G,6.349879975524486,5.010105391829389,1.1878434223960523,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_006,0.3878,27.973,25.296,-56.269,2.58e-06,630.564,1.57,0.13,22.01,0.001293,0.0,0.0,100.0,8.41,0.0,0.0,NR_5G,6.4481992826569705,5.588380125705608,0.12221763272424921,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_007,0.3878,27.725,26.02,-56.384,7.45e-06,648.549,1.33,0.51,103.84,0.001293,0.0,0.0,100.0,8.65,0.0,0.0,NR_5G,6.476278275913192,5.12784366895715,0.412109650826833,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_008,0.8485,36.361,30.077,-50.515,1.057e-05,749.461,1.19,2.14,-73.49,0.002828,0.0,0.0,100.0,9.99,0.0,0.0,NR_5G,6.620687684366842,4.975924971605113,1.144222799920162,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_009,0.8485,12.177,3.609,-62.296,0.01000965,129.039,1.41,36.52,-22.94,0.002828,0.0,0.0,47.631,1.72,0.0,0.0,NR_5G,4.86783440546458,1.999581107864519,3.624874124138024,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_010,0.3878,23.852,20.831,-58.248,2.339e-05,519.878,1.58,0.44,10.07,0.001293,0.0,0.0,100.0,6.93,0.0,0.0,NR_5G,6.255515849265269,4.630969759623319,0.3646431135879093,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_011,0.8485,18.563,13.569,-60.002,0.00103398,342.73,1.45,1.12,-10.06,0.002828,0.0,0.0,82.493,4.57,0.0,0.0,NR_5G,5.839856465469972,2.98548786118341,0.7514160886839212,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_012,0.2572,30.669,23.724,-56.546,1.035e-05,591.525,1.6,2.4,-66.56,0.000857,0.0,0.0,100.0,7.89,0.0,0.0,NR_5G,6.384393066211968,4.985059608246246,1.2237754316221157,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_013,0.8485,2.037,-1.005,-68.64,0.10000394,63.208,1.24,13.81,-90.95,0.002828,0.0,0.0,31.484,0.84,0.0,0.0,NR_5G,4.1621278135245605,0.9999828891301521,2.6953026282797072,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_014,0.7469,16.455,8.793,-63.524,0.00100551,232.499,1.21,0.08,-24.81,0.00249,0.0,0.0,65.777,3.1,0.0,0.0,NR_5G,5.453177794444535,2.9976136054675244,0.07696104113612832,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_015,0.8485,30.956,25.668,-53.685,1.078e-05,639.791,1.31,2.2,-40.99,0.002828,0.0,0.0,100.0,8.53,0.0,0.0,NR_5G,6.462703350711698,4.967381198862224,1.1631508098056809,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_016,0.2704,27.526,23.19,-57.369,8.05e-06,578.291,1.36,0.01,-39.04,0.000901,0.0,0.0,100.0,7.71,0.0,0.0,NR_5G,6.361804941990179,5.09420406568251,0.009950330853168083,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_017,0.4909,26.076,18.946,-58.086,1.378e-05,473.405,1.44,1.13,-41.36,0.001636,0.0,0.0,100.0,6.31,0.0,0.0,NR_5G,6.162061387256979,4.8607507509121035,0.7561219797213337,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_018,0.8485,24.26,19.204,-56.843,1.631e-05,479.754,1.59,0.85,118.63,0.002828,0.0,0.0,100.0,6.4,0.0,0.0,NR_5G,6.175355704767089,4.7875460123322275,0.6151856390902334,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_019,0.3501,21.262,11.075,-60.373,0.00100944,284.061,1.54,0.19,33.19,0.001167,0.0,0.0,73.762,3.79,0.0,0.0,NR_5G,5.652703192454128,2.9959194895078585,0.17395330712343804,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_000,0.3878,36.609,29.962,-49.695,7.93e-06,746.604,1.6,1.02,9.48,0.001293,0.0,0.0,100.0,9.95,0.0,0.0,NR_5G,6.616873426021883,5.100726757916386,0.7030975114131134,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_001,0.2396,24.874,23.785,-56.681,1.037e-05,593.032,1.09,1.15,154.7,0.000799,0.0,0.0,100.0,7.91,0.0,0.0,NR_5G,6.38693318996547,4.984221201731069,0.7654678421395714,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_002,0.6488,15.526,12.77,-64.178,0.00101507,323.72,1.6,2.17,42.89,0.002163,0.0,0.0,79.694,4.32,0.0,0.0,NR_5G,5.782963272530642,2.9935040070120995,1.1537315878891892,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_003,0.3878,29.458,26.228,-54.439,8.08e-06,653.724,1.52,4.59,104.89,0.001293,0.0,0.0,100.0,8.72,0.0,0.0,NR_5G,6.48421377278646,5.0925885854761,1.7209792871670078,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_004,0.8485,16.891,12.905,-63.394,0.00100784,326.917,1.06,0.14,-143.35,0.002828,0.0,0.0,80.166,4.36,0.0,0.0,NR_5G,5.792760527581411,2.9966084085632865,0.13102826240640408,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_005,0.3841,30.635,29.421,-54.44,8.61e-06,733.14,1.46,2.01,24.91,0.00128,0.0,0.0,100.0,9.78,0.0,0.0,NR_5G,6.598699746121598,5.064996798105642,1.1019400787607843,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_006,0.3878,23.414,18.545,-57.742,1.11e-05,463.532,1.22,3.01,22.01,0.001293,0.0,0.0,99.906,6.18,0.0,0.0,NR_5G,6.1410304471619455,4.954676982087715,1.3887912413184778,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_007,0.3878,30.081,25.808,-56.97,1.334e-05,643.285,1.55,1.29,103.84,0.001293,0.0,0.0,100.0,8.58,0.0,0.0,NR_5G,6.468141174793346,4.874844137863663,0.8285518175661483,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_008,0.8485,8.552,6.004,-66.693,0.00100024,173.808,1.52,2.93,-73.49,0.002828,0.0,0.0,56.013,2.32,0.0,0.0,NR_5G,5.163688228764566,2.9998957813958333,1.3686394258811698,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_009,0.8485,18.622,11.231,-60.632,0.00100125,287.671,1.57,2.85,-22.94,0.002828,0.0,0.0,74.308,3.84,0.0,0.0,NR_5G,5.665287631328997,2.9994574704739536,1.3480731482996928,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_010,0.3878,20.651,16.752,-57.913,2.224e-05,419.625,1.6,2.8,10.07,0.001293,0.0,0.0,93.631,5.6,0.0,0.0,NR_5G,6.041741700398992,4.652865197562351,1.33500106673234,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_011,0.8485,23.483,18.071,-58.11,1.171e-05,451.903,1.39,0.79,-10.06,0.002828,0.0,0.0,98.248,6.03,0.0,0.0,NR_5G,6.115677974519033,4.931443067840151,0.5822156198526637,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_012,0.2395,29.792,24.256,-53.703,2.543e-05,604.728,1.52,0.58,-66.56,0.000798,0.0,0.0,100.0,8.06,0.0,0.0,NR_5G,6.406431040423809,4.594653622746255,0.4574248470388754,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_013,0.8485,19.92,14.027,-59.456,2.284e-05,353.666,1.51,0.79,-90.95,0.002828,0.0,0.0,84.093,4.72,0.0,0.0,NR_5G,5.8711765015324655,4.641303881411545,0.5822156198526637,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_014,0.7714,14.899,10.507,-62.113,0.00101833,271.0,1.08,1.41,-24.81,0.002571,0.0,0.0,71.775,3.61,0.0,0.0,NR_5G,5.605802066295998,2.9921114613028044,0.8796267475025635,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_015,0.8485,18.002,13.972,-61.563,0.00100593,352.346,1.18,1.62,-40.99,0.002828,0.0,0.0,83.901,4.7,0.0,0.0,NR_5G,5.8674477468520445,2.997432239197719,0.9631743177730056,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_016,0.2996,28.705,22.723,-55.058,1.168e-05,566.699,1.2,3.07,-39.04,0.000999,0.0,0.0,100.0,7.56,0.0,0.0,NR_5G,6.341591348681383,4.932557120040874,1.4036429994545037,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_017,0.475,20.922,16.959,-57.912,1.236e-05,424.69,1.61,0.23,-41.36,0.001583,0.0,0.0,94.358,5.66,0.0,0.0,NR_5G,6.05371138183703,4.9079814941101105,0.20701416938432615,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_018,0.8485,24.653,19.824,-56.893,1.021e-05,495.018,1.2,3.11,118.63,0.002828,0.0,0.0,100.0,6.6,0.0,0.0,NR_5G,6.20661221638903,4.9909742153769034,1.413423028508143,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_019,0.3506,27.196,21.999,-57.767,1.928e-05,548.773,1.13,1.43,-34.12,0.001169,0.0,0.0,100.0,7.32,0.0,0.0,NR_5G,6.309505465758446,4.714892947907542,0.8878912573524571,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_000,0.3878,19.172,13.109,-61.872,0.00100126,331.777,1.07,1.12,9.48,0.001293,0.0,0.0,80.883,4.42,0.0,0.0,NR_5G,5.807472595981884,2.999453132972703,0.7514160886839212,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_001,0.258,19.222,12.555,-60.978,0.00101253,318.639,1.1,0.68,154.7,0.00086,0.0,0.0,78.941,4.25,0.0,0.0,NR_5G,5.767192233981784,2.9945920998903577,0.5187937934151675,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_002,0.6322,20.875,14.166,-58.751,1.825e-05,357.012,1.19,0.46,42.89,0.002107,0.0,0.0,84.582,4.76,0.0,0.0,NR_5G,5.8805665053920055,4.738737107410549,0.3784364357202451,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_003,0.3878,19.577,16.279,-59.535,1.038e-05,408.114,1.45,0.36,104.89,0.001293,0.0,0.0,91.978,5.44,0.0,0.0,NR_5G,6.013993845811557,4.983802604648018,0.3074846997479606,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_004,0.8485,15.002,8.34,-62.17,0.00100313,222.58,1.11,1.26,-143.35,0.002828,0.0,0.0,64.189,2.97,0.0,0.0,NR_5G,5.40976929184218,2.9986427807797913,0.8153648132841945,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_005,0.433,20.328,13.901,-58.484,0.00102365,350.665,1.58,0.89,24.91,0.001443,0.0,0.0,83.655,4.68,0.0,0.0,NR_5G,5.862679017894334,2.9898485088067024,0.636576829071551,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_006,0.3878,32.067,29.807,-51.847,1.335e-05,742.744,1.53,0.22,22.01,0.001293,0.0,0.0,100.0,9.9,0.0,0.0,NR_5G,6.611696889600409,4.874518701767985,0.1988508587451652,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_007,0.3878,28.598,23.955,-55.766,1.03e-06,597.266,1.14,0.34,103.84,0.001293,0.0,0.0,100.0,7.96,0.0,0.0,NR_5G,6.39403547110281,5.987162353649905,0.29266961396282,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_008,0.8485,14.974,9.16,-63.715,0.0010044,240.6,1.31,0.5,-73.49,0.002828,0.0,0.0,67.059,3.21,0.0,0.0,NR_5G,5.48728346606066,2.9980932955267234,0.4054651081081644,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_009,0.8485,13.981,8.213,-62.179,0.00100906,219.821,1.6,0.87,-22.94,0.002828,0.0,0.0,63.744,2.93,0.0,0.0,NR_5G,5.397352418576047,2.996083008858772,0.6259384308664953,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_010,0.3878,27.531,21.127,-55.42,1.928e-05,527.188,1.58,0.11,10.07,0.001293,0.0,0.0,100.0,7.03,0.0,0.0,NR_5G,6.269452280937787,4.714892947907542,0.10436001532424277,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_011,0.8485,16.716,13.465,-61.666,0.00100511,340.228,1.12,1.95,-10.06,0.002828,0.0,0.0,82.126,4.54,0.0,0.0,NR_5G,5.832550875556494,2.997786405693206,1.0818051703517284,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_012,0.2231,37.245,32.496,-52.606,2.19e-06,809.683,1.54,6.03,-66.56,0.000744,0.0,0.0,100.0,10.8,0.0,0.0,NR_5G,6.697877102241295,5.659555686851944,1.9501867058225735,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_013,0.8485,16.533,9.838,-61.068,0.0010221,255.8,1.03,1.63,-90.95,0.002828,0.0,0.0,69.434,3.41,0.0,0.0,NR_5G,5.548297571815806,2.990506611287556,0.9669838461896731,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_014,0.7959,17.415,8.831,-61.023,0.0010013,233.322,1.09,2.15,-24.81,0.002653,0.0,0.0,65.907,3.11,0.0,0.0,NR_5G,5.456696237819345,2.9994357834008936,1.1474024528375417,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_015,0.8485,22.976,17.483,-59.613,1.732e-05,437.484,1.43,1.07,-40.99,0.002828,0.0,0.0,96.189,5.83,0.0,0.0,NR_5G,6.083323323119167,4.761452087243934,0.7275486072772778,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_016,0.2742,26.397,20.66,-58.423,2.34e-05,515.667,1.39,0.91,-39.04,0.000914,0.0,0.0,100.0,6.88,0.0,0.0,NR_5G,6.247398566406265,4.6307841240302645,0.6471032420585384,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_017,0.462,20.712,12.501,-58.656,0.00100381,317.367,1.01,2.12,-41.36,0.00154,0.0,0.0,78.752,4.23,0.0,0.0,NR_5G,5.763204805382818,2.9983484817387627,1.1378330018213911,Indoor,"NR_5G,WiFi,SAT (LEO)"
UE_018,0.8485,27.196,23.493,-55.752,6.92e-06,585.789,1.05,1.0,118.63,0.002828,0.0,0.0,100.0,7.81,0.0,0.0,NR_5G,6.374665300353518,5.159893842783928,0.6931471805599453,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
