UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,network_type,Log_Throughput_Mbps,Log_BER,Log_Packet_Loss_pct
UE_006799,0.012,14.56,9.38,-80.44,0.0067697185,0.38,1.5,2.8925,1.1365,4e-05,0,0,54.6035,2.346152,WiFi6_2.4GHz,0.32208349916911333,2.1694293898088146,1.3590516247260163
UE_006800,0.0053,34.24,30.0001,-60.76,4.726e-07,0.26,1.5,0.3455,4.0977,1.8e-05,0,0,75.3555,10.883636,WiFi6_2.4GHz,0.23111172096338664,6.3255053637573475,0.29676569118482343
UE_006801,0.0068,46.29,41.937,-48.71,4.8e-09,0.19,1.5,0.164,4.4211,2.3e-05,0,0,76.0518,11.726933,WiFi6_2.4GHz,0.173953307123438,8.318668294030834,0.15186234930924608
UE_006802,0.0018,52.34,47.7593,-42.66,8.2e-09,0.32,1.5,0.1063,12.7471,6e-06,0,0,77.128,11.246333,WiFi6_2.4GHz,0.2776317365982795,8.08613318810376,0.10102111405872814
UE_006803,0.0064,17.72,10.9111,-77.28,0.0006747963,0.93,1.5,1.44,-2.59,2.1e-05,0,0,54.8698,3.64948,WiFi6_2.4GHz,0.6575200029167942,3.170827306728573,0.8919980393051105
UE_006804,0.0129,23.39,19.2968,-71.61,0.0005435146,0.94,1.5,1.5341,15.1279,4.3e-05,0,0,62.0533,5.206992,WiFi6_2.4GHz,0.6626879730752367,3.2647887845150274,0.9298385444194236
UE_006805,0.0059,55.88,51.0217,-39.12,6e-10,1.19,1.5,0.3831,-0.8753,2e-05,0,0,80.5889,11.755413,WiFi6_2.4GHz,0.7839015438284094,9.22112552799726,0.3243273566485252
UE_006806,0.0029,49.24,45.2787,-45.76,7.6e-09,0.56,1.5,0.4634,0.513,1e-05,0,0,77.4046,11.850184,WiFi6_2.4GHz,0.44468582126144574,8.119129267467576,0.3807624954677925
UE_006807,0.0078,19.78,15.7731,-75.22,0.0001774936,0.12,1.5,1.6368,-5.5108,2.6e-05,0,0,62.8963,4.62782,WiFi6_2.4GHz,0.11332868530700317,3.750817299513024,0.9695660607330155
UE_006808,0.012,12.03,6.2484,-82.97,0.0422007838,0.19,1.5,2.9622,-1.0888,4e-05,0,0,52.4738,2.136512,WiFi6_2.4GHz,0.173953307123438,1.3746794827518798,1.3767994265580892
UE_006809,0.0039,17.82,11.5408,-77.18,0.0009935931,0.16,1.5,1.0322,13.3636,1.3e-05,0,0,55.3297,3.877433,WiFi6_2.4GHz,0.14842000511827327,3.0027914326747744,0.709118950069644
UE_006810,0.0106,6.29,-1.5023,-88.71,0.0373119797,0.13,1.5,13.8068,4.3859,3.5e-05,0,0,37.2977,1.087834,WiFi6_2.4GHz,0.12221763272424921,1.4281517075281667,2.6950865347103514
UE_006811,0.0136,51.12,50.2522,-43.88,2.7e-09,0.48,1.5,0.2339,14.805,4.5e-05,0,0,75.9688,11.383288,WiFi6_2.4GHz,0.3920420877760237,8.568475415812548,0.21017988492235104
UE_006812,0.0113,14.3,11.1394,-80.7,0.0283173258,0.45,1.5,2.1689,-0.5518,3.8e-05,0,0,53.8124,2.438993,WiFi6_2.4GHz,0.37156355643248307,1.547947762447893,1.153384524515089
UE_006813,0.0138,21.23,15.506,-73.77,0.0004710194,0.31,1.5,0.9922,-7.9355,4.6e-05,0,0,63.1091,5.270036,WiFi6_2.4GHz,0.27002713721306015,3.3269612041795638,0.6892395557289283
UE_006814,0.0012,22.17,18.318,-72.83,0.0006175385,0.4,1.5,1.929,1.0991,4e-06,0,0,60.9931,5.054098,WiFi6_2.4GHz,0.33647223662121295,3.209335960739388,1.0746610678455966
UE_006815,0.0102,7.8,1.2484,-87.2,0.0301085471,0.11,1.5,34.1844,4.6236,3.4e-05,0,0,29.7576,1.319038,WiFi6_2.4GHz,0.10436001532424277,1.521310201021364,3.5606028025517826
UE_006816,0.0065,45.52,42.538,-49.48,3.3e-09,0.15,1.5,0.4342,5.9525,2.2e-05,0,0,80.9461,11.902831,WiFi6_2.4GHz,0.13976194237515868,8.481354475669688,0.36060720246633743
UE_006817,0.0116,5.68,0.2026,-89.32,0.0186802924,0.17,1.5,13.0359,12.8319,3.9e-05,0,0,40.1052,1.134943,WiFi6_2.4GHz,0.15700374880966475,1.7286163300787878,2.641618333158684
UE_006818,0.0048,3.04,-2.8097,-91.96,0.1142638185,0.21,1.5,18.3077,-7.5394,1.6e-05,0,0,36.0013,0.453738,WiFi6_2.4GHz,0.1906203596086497,0.942091266655625,2.9605039800765423
UE_006819,0.0122,42.24,34.2652,-52.76,9.8e-09,1.71,1.6325,0.0586,14.1742,4.1e-05,0,0,80.4519,11.542711,WiFi6_2.4GHz,0.9969486348916095,8.0087296108049,0.056947280441750125
UE_006820,0.0101,29.4,24.1771,-65.6,2.2859e-06,0.7,1.5,0.4788,13.9535,3.4e-05,0,0,68.4283,7.888883,WiFi6_2.4GHz,0.5306282510621704,5.640942582376753,0.3912309480803398
UE_006821,0.0059,28.99,21.1094,-66.01,5.7562e-06,0.88,1.5,0.0735,12.9543,2e-05,0,0,66.7548,8.145858,WiFi6_2.4GHz,0.6312717768418579,5.239864049400694,0.07092433833669866
UE_006822,0.0015,15.94,10.289,-79.06,0.0005125557,0.72,1.5,0.5131,-8.2502,5e-06,0,0,53.9266,3.400733,WiFi6_2.4GHz,0.5423242908253616,3.29025893159425,0.41416052647538804
UE_006823,0.0047,18.85,15.4105,-76.15,0.0005804125,0.68,1.5,1.3406,-12.1891,1.6e-05,0,0,58.0412,3.542171,WiFi6_2.4GHz,0.5187937934151676,3.2362632422424835,0.8504073067585287
UE_006824,0.0102,36.54,31.4687,-58.46,1.4e-09,0.8,1.5,0.0862,7.2293,3.4e-05,0,0,75.0735,11.72453,WiFi6_2.4GHz,0.5877866649021191,8.853561864714225,0.08268536661860784
UE_006825,0.0107,37.28,34.088,-57.72,8e-10,1.08,1.5,0.1576,13.0079,3.6e-05,0,0,77.3308,11.757918,WiFi6_2.4GHz,0.7323678937132266,9.096367483915762,0.14634889633513704
UE_006826,0.0066,49.03,45.8601,-45.97,8e-10,1.2,1.5731,0.4499,-12.3138,2.2e-05,0,0,79.416,11.007263,WiFi6_2.4GHz,0.7884573603642702,9.096367483915762,0.37149458853701106
UE_006827,0.0072,52.37,48.688,-42.63,5.7e-09,0.8,1.5,0.1504,3.3602,2.4e-05,0,0,79.4502,11.422154,WiFi6_2.4GHz,0.5877866649021191,8.244048958995869,0.1401097079846452
UE_006828,0.0113,37.13,32.5848,-57.87,9.5e-09,0.7,1.5,0.1559,11.8811,3.8e-05,0,0,73.2002,11.699413,WiFi6_2.4GHz,0.5306282510621704,8.022230681908425,0.14487926131808454
UE_006829,0.0049,12.13,7.8654,-82.87,0.0447381405,0.93,1.5,2.4365,-7.8752,1.6e-05,0,0,52.4731,2.217727,WiFi6_2.4GHz,0.6575200029167942,1.3493220709085336,1.234453511579523
UE_006830,0.0016,12.12,6.7728,-82.88,0.021587281,0.69,1.5,4.9162,-10.7404,5e-06,0,0,51.4852,2.469483,WiFi6_2.4GHz,0.5247285289349821,1.6658020552398722,1.777694350903221
UE_006831,0.0136,43.13,34.8092,-51.87,6.6e-09,0.48,1.5,0.2224,-1.1476,4.5e-05,0,0,79.9923,11.710634,WiFi6_2.4GHz,0.3920420877760237,8.180390267248415,0.20081613943011897
UE_006832,0.013,22.81,18.2224,-72.19,0.0009573792,0.52,1.5,1.6189,3.7995,4.3e-05,0,0,65.3457,5.111906,WiFi6_2.4GHz,0.41871033485818504,3.0189160117705605,0.9627543822841949
UE_006833,0.0112,64.92,61.0875,-30.08,5.8e-09,0.49,1.5,0.4483,11.1231,3.7e-05,0,0,76.4763,11.805188,WiFi6_2.4GHz,0.3987761199573678,8.236497134532403,0.3703904548246736
UE_006834,0.0083,7.12,-0.8024,-87.88,0.0441059365,2.76,1.5,23.9845,4.5601,2.8e-05,0,0,32.0436,1.219002,WiFi6_2.4GHz,1.324418957401803,1.355502952116951,3.218255632588721
UE_006835,0.0048,21.17,17.2246,-73.83,0.0001454787,0.0,1.5,1.6306,15.6085,1.6e-05,0,0,61.6489,5.450097,WiFi6_2.4GHz,0.0,3.8372005854771736,0.9672119570525413
UE_006836,0.0045,54.88,50.1517,-40.12,2.7e-09,0.0,1.5,0.3884,-11.2535,1.5e-05,0,0,76.7384,11.701809,WiFi6_2.4GHz,0.0,8.568475415812548,0.3281520050054942
UE_006837,0.0123,21.47,13.8178,-73.53,0.0009662305,0.01,1.5,1.0001,13.7371,4.1e-05,0,0,60.4018,5.150255,WiFi6_2.4GHz,0.009950330853168083,3.0149192572584047,0.6931971793099869
UE_006838,0.0056,20.41,16.3444,-74.59,0.0005017994,0.0,1.5,1.7572,-9.763,1.9e-05,0,0,57.3569,4.669469,WiFi6_2.4GHz,0.0,3.2994698614402003,1.0142156720293598
UE_006839,0.0124,52.84,47.4448,-42.16,8.3e-09,0.48,1.5,0.354,10.1224,4.1e-05,0,0,78.9174,11.462542,WiFi6_2.4GHz,0.3920420877760237,8.080869586139386,0.30306317449008324
UE_006840,0.0072,16.12,8.8186,-78.88,0.0004008044,0.98,1.5,0.6176,-10.9345,2.4e-05,0,0,57.3895,3.42062,WiFi6_2.4GHz,0.6830968447064438,3.3970675183795302,0.48094356928406995
UE_006841,0.0113,20.48,12.1426,-74.52,0.0005844501,0.63,1.5,0.64,7.3776,3.8e-05,0,0,58.864,4.402597,WiFi6_2.4GHz,0.48858001481867097,3.2332525619793526,0.49469624183610705
UE_006842,0.0058,12.11,5.0454,-82.89,0.02763256,0.69,1.5,4.2605,-5.1211,1.9e-05,0,0,49.1093,2.221848,WiFi6_2.4GHz,0.5247285289349821,1.5585788782827055,1.6602260792662056
UE_006843,0.0112,10.58,1.8949,-84.42,0.0028642599,0.41,1.5,7.1472,-12.1693,3.7e-05,0,0,47.3563,2.08379,WiFi6_2.4GHz,0.3435897043900769,2.5429875769895482,2.0976743099408957
UE_006844,0.0101,-3.84,-9.0981,-98.84,0.1393205511,0.54,1.5,9.5039,3.7335,3.4e-05,0,0,34.9419,0.286819,WiFi6_2.4GHz,0.43178241642553783,0.8559848163007242,2.3517466167723904
UE_006845,0.009,38.37,30.8027,-56.63,5.6e-09,0.36,1.5,0.2113,12.1923,3e-05,0,0,77.8471,11.364322,WiFi6_2.4GHz,0.3074846997479606,8.25173442733126,0.19169416304061945
UE_006846,0.0089,32.67,25.8954,-62.33,5.54e-08,0.33,1.5,0.2192,-3.5053,3e-05,0,0,70.7027,10.613549,WiFi6_2.4GHz,0.2851789422336624,7.256482396091745,0.19819490595024478
UE_006847,0.0077,7.89,0.6646,-87.11,0.0039838566,0.44,1.5,35.7674,-12.3524,2.6e-05,0,0,27.3199,0.9773,WiFi6_2.4GHz,0.36464311358790924,2.3996963024057774,3.6046115829953376
UE_006848,0.005,40.05,36.5258,-54.95,2.8e-09,0.49,1.5,0.4739,-8.7031,1.7e-05,0,0,77.7716,11.80787,WiFi6_2.4GHz,0.3987761199573678,8.552686891176432,0.3879119488605752
UE_006849,0.0114,7.44,0.3016,-87.56,0.034612002,0.31,1.5,36.4121,-10.447,3.8e-05,0,0,23.9048,1.220428,WiFi6_2.4GHz,0.27002713721306015,1.4607732798494344,3.621994181507896
UE_006850,0.0056,39.3,36.8018,-55.7,2.4e-09,0.35,1.5,0.3141,-15.2403,1.9e-05,0,0,81.9795,11.655879,WiFi6_2.4GHz,0.30010459245033805,8.619607839942972,0.2731520206674553
UE_006851,0.0077,5.77,-0.6239,-89.23,0.011383351,0.74,1.5,23.646,-12.5635,2.6e-05,0,0,33.4882,1.15301,WiFi6_2.4GHz,0.5538851132264376,1.9437298726496202,3.2046146155159314
UE_006852,0.0105,14.64,9.0055,-80.36,0.0411595968,0.89,1.5,7.7257,2.6298,3.5e-05,0,0,53.1877,2.533125,WiFi6_2.4GHz,0.636576829071551,1.3855288882331829,2.1662726940966595
UE_006853,0.0111,12.45,7.6334,-82.55,0.0203917417,1.05,1.5,3.7314,-1.4422,3.7e-05,0,0,54.6797,2.430661,WiFi6_2.4GHz,0.7178397931503169,1.690545678644166,1.55422114179617
UE_006854,0.0101,14.65,8.8077,-80.35,0.0273146358,0.83,1.5,3.7599,15.0239,3.4e-05,0,0,55.3897,2.560041,WiFi6_2.4GHz,0.6043159668533296,1.5636045857651955,1.5602266596192877
UE_006855,0.0089,8.74,2.7135,-86.26,0.0095928128,1.69,1.5,31.9583,-5.641,3e-05,0,0,32.1958,1.930191,WiFi6_2.4GHz,0.9895411936137477,2.018054030489473,3.4952431260411942
UE_006856,0.011,16.85,13.2442,-78.15,0.000246811,1.49,1.5,1.0669,-6.4337,3.7e-05,0,0,58.3305,3.589982,WiFi6_2.4GHz,0.9122827104766162,3.6076354865872675,0.7260499002356531
UE_006857,0.0054,71.54,63.4498,-23.46,9.1e-09,0.21,1.5,0.2229,-2.4085,1.8e-05,0,0,77.3769,11.754715,WiFi6_2.4GHz,0.1906203596086497,8.040910885632607,0.20122508721318713
UE_006858,0.0129,64.72,58.5797,-30.28,3.8e-09,0.17,1.5,0.2194,3.9672,4.3e-05,0,0,72.1423,11.712121,WiFi6_2.4GHz,0.15700374880966475,8.420102130396897,0.19835893449157868
UE_006859,0.0024,33.59,30.9708,-61.41,5.0174e-06,1.4,1.5,0.1034,2.9645,8e-06,0,0,76.3326,10.197945,WiFi6_2.4GHz,0.8754687373538999,5.29952118796412,0.09839632185619336
UE_006860,0.0076,2.62,-2.1646,-92.38,0.133799653,1.11,1.5,31.9436,-6.7812,2.5e-05,0,0,25.1834,0.685069,WiFi6_2.4GHz,0.7466879474879752,0.873545012875717,3.4947970083953055
UE_006861,0.0059,24.09,21.4928,-70.91,0.0007071813,1.26,1.5,1.8943,-0.7587,2e-05,0,0,61.9746,5.005817,WiFi6_2.4GHz,0.8153648132841945,3.1504692312810136,1.0627432855871988
UE_006862,0.0092,53.71,50.234,-41.29,1.3e-09,1.13,1.5,0.2038,0.4712,3.1e-05,0,0,73.5127,11.441577,WiFi6_2.4GHz,0.7561219797213337,8.885722703438415,0.1854832201315334
UE_006863,0.0029,18.62,8.3503,-76.38,0.0004895299,0.38,1.5,1.0748,-11.0744,1e-05,0,0,64.2595,2.941512,WiFi6_2.4GHz,0.32208349916911333,3.310220775888012,0.7298647634951081
UE_006864,0.0042,2.53,-3.2899,-92.47,0.0922066603,0.53,1.5,25.4423,11.6484,1.4e-05,0,0,30.4291,0.919177,WiFi6_2.4GHz,0.4252677354043441,1.0352377077153245,3.274965000610111
UE_006865,0.0106,27.95,22.4036,-67.05,4.0896e-06,0.56,1.5,0.2273,-11.2001,3.5e-05,0,0,68.9509,7.36184,WiFi6_2.4GHz,0.44468582126144574,5.38831906166287,0.20481663462132552
UE_006866,0.0069,9.17,4.2251,-85.83,0.0332116632,0.39,1.5,35.9223,12.531,2.3e-05,0,0,29.6381,1.56565,WiFi6_2.4GHz,0.3293037471426004,1.4787093749005655,3.608815704552354
UE_006867,0.0107,50.76,45.267,-44.24,2.5e-09,0.15,1.5,0.3618,13.7038,3.6e-05,0,0,79.3657,11.584692,WiFi6_2.4GHz,0.13976194237515868,8.601886308269497,0.3088073540667292
UE_006868,0.0012,5.51,1.2283,-89.49,0.0309134771,0.09,1.6891,37.8106,14.9095,4e-06,0,0,23.5418,1.065583,WiFi6_2.4GHz,0.08617769624105233,1.5098521434048913,3.6586934051943185
UE_006869,0.0051,14.49,11.4964,-80.51,0.0457444181,0.21,1.5,4.1636,11.0275,1.7e-05,0,0,49.1528,2.860342,WiFi6_2.4GHz,0.1906203596086497,1.339661892544687,1.6416340106504173
UE_006870,0.0091,70.0,63.1619,-25.0,7.2e-09,0.16,1.5,0.3287,-10.0761,3e-05,0,0,82.9236,11.512946,WiFi6_2.4GHz,0.14842000511827327,8.142607189079099,0.28420102061512514
UE_006871,0.0139,31.28,24.8718,-63.72,7.1905e-06,0.01,1.5,0.4862,-7.0838,4.6e-05,0,0,67.2317,8.005577,WiFi6_2.4GHz,0.009950330853168083,5.143240848983567,0.3962225267412318
UE_006872,0.0135,10.56,4.5388,-84.44,0.0222595592,0.01,1.5,2.6282,6.7416,4.5e-05,0,0,51.4173,1.455876,WiFi6_2.4GHz,0.009950330853168083,1.6524834401122177,1.2887366575250851
UE_006873,0.0024,17.09,11.7324,-77.91,9.20349e-05,0.01,1.5,1.6108,5.2703,8e-06,0,0,58.981,3.539252,WiFi6_2.4GHz,0.009950330853168083,4.036047450508675,0.9596566877789253
UE_006874,0.0047,35.5,28.3477,-59.5,2.8e-09,0.02,1.5,0.264,-7.3833,1.6e-05,0,0,72.4601,11.588246,WiFi6_2.4GHz,0.019802627296179712,8.552686891176432,0.2342812957246657
UE_006875,0.0029,12.82,7.1686,-82.18,0.0352020633,0.96,1.5,7.9263,11.1878,1e-05,0,0,46.902,2.509151,WiFi6_2.4GHz,0.6729444732424258,1.453431880442969,2.1890019753218732
UE_006876,0.0027,29.4,24.0449,-65.6,4.2183e-06,0.8,1.5,0.0535,11.6065,9e-06,0,0,67.0165,7.74236,WiFi6_2.4GHz,0.5877866649021191,5.374862434085618,0.05211795426210667
UE_006877,0.0115,27.75,21.4897,-67.25,7.649e-07,0.66,1.5,0.0319,-2.1816,3.8e-05,0,0,67.1564,6.819416,WiFi6_2.4GHz,0.5068176023684519,6.116394771298654,0.03140176313953161
UE_006878,0.0026,29.8,25.8223,-65.2,1.0975e-06,0.91,1.5,0.3613,-11.7018,9e-06,0,0,70.3879,7.780455,WiFi6_2.4GHz,0.6471032420585385,5.959595075373509,0.30844012553629035
UE_006879,0.0038,41.49,36.9678,-53.51,1e-09,0.0,1.5,0.3793,-4.068,1.3e-05,0,0,79.1304,11.533686,WiFi6_2.4GHz,0.0,8.99956592252068,0.32157612409933717
UE_006880,0.0131,32.55,25.3049,-62.45,1.4108e-06,2.63,1.5,0.0283,-15.4122,4.4e-05,0,0,72.1173,10.183462,WiFi6_2.4GHz,1.2892326482767593,5.850534241169044,0.027906953253007873
UE_006881,0.0099,12.3,6.9199,-82.7,0.0174404179,0.01,1.5,2.0248,14.0507,3.3e-05,0,0,54.0077,2.350935,WiFi6_2.4GHz,0.009950330853168083,1.7584431128711213,1.106844973594586
UE_006882,0.0077,11.51,6.5823,-83.49,0.0425388044,0.01,1.5,5.9656,-9.268,2.6e-05,0,0,50.3336,2.587151,WiFi6_2.4GHz,0.009950330853168083,1.3712147205768048,1.9409837485322687
UE_006883,0.0033,31.92,27.4873,-63.08,6.1587e-06,0.95,1.5,0.0054,-15.6163,1.1e-05,0,0,71.6191,7.840426,WiFi6_2.4GHz,0.6678293725756554,5.210510880047137,0.005385472276337817
UE_006884,0.0113,7.1,-0.6802,-87.9,0.0037022572,0.85,1.5,11.8748,-1.9824,3.8e-05,0,0,44.0339,0.95008,WiFi6_2.4GHz,0.6151856390902335,2.4315334134883178,2.5552719124485637
UE_006885,0.0098,5.79,-2.9112,-89.21,0.0124781747,1.09,1.5,23.6385,9.2861,3.3e-05,0,0,35.1411,1.276243,WiFi6_2.4GHz,0.7371640659767197,1.9038489383122303,3.2043102601888855
UE_006886,0.0113,24.05,17.7613,-70.95,0.0004017649,1.29,1.5032,0.6112,10.2278,3.8e-05,0,0,63.3051,5.4512,WiFi6_2.4GHz,0.8285518175661483,3.39602800678101,0.47697924298216077
UE_006887,0.0015,20.45,18.0426,-74.55,0.0003653395,0.09,1.5,1.4997,5.1106,5e-06,0,0,58.7694,4.79745,WiFi6_2.4GHz,0.08617769624105233,3.437303368743786,0.9161707246735791
UE_006888,0.0079,3.46,-2.5758,-91.54,0.1329473387,0.09,1.5,28.8475,14.5707,2.6e-05,0,0,26.4922,0.527753,WiFi6_2.4GHz,0.08617769624105233,0.8763203518189762,3.396101084237406
UE_006889,0.0065,37.76,35.1433,-57.24,9.8e-09,0.11,1.5,0.3652,14.632,2.2e-05,0,0,78.5249,11.75492,WiFi6_2.4GHz,0.10436001532424277,8.0087296108049,0.3113009380504149
UE_006890,0.0011,46.6,41.9706,-48.4,6.8e-09,0.1,1.5,0.2826,-11.256,4e-06,0,0,78.8803,11.698213,WiFi6_2.4GHz,0.09531017980432487,8.167427225153821,0.2488892677326255
UE_006891,0.0054,41.46,37.4883,-53.54,6.1e-09,0.17,1.5,0.2815,-15.1432,1.8e-05,0,0,78.5782,11.566291,WiFi6_2.4GHz,0.15700374880966475,8.214598975007613,0.24803126682198873
UE_006892,0.0044,63.53,60.1003,-31.47,0.0,0.14,1.5,0.1071,-8.1963,1.5e-05,0,0,76.6862,12.09374,WiFi6_2.4GHz,0.1310282624064041,12.0,0.10174398388328407
UE_006893,0.0081,20.93,15.015,-74.07,0.000739659,0.17,1.5,1.2408,-8.7699,2.7e-05,0,0,57.3543,4.830721,WiFi6_2.4GHz,0.15700374880966475,3.1309684533988547,0.8068329449637617
UE_006894,0.0073,12.24,7.4442,-82.76,0.0305859184,0.13,1.5,6.6451,1.6109,2.4e-05,0,0,48.1861,1.82491,WiFi6_2.4GHz,0.12221763272424921,1.5144784744436612,2.0340649197402123
UE_006895,0.0093,32.29,27.1216,-62.71,2.9562e-06,0.98,1.5,0.1859,7.2983,3.1e-05,0,0,69.4723,10.359812,WiFi6_2.4GHz,0.6830968447064438,5.529266040431763,0.17050197998861247
UE_006896,0.0134,50.39,42.7777,-44.61,6.4e-09,1.34,1.5,0.3322,7.4361,4.5e-05,0,0,80.7059,11.960185,WiFi6_2.4GHz,0.8501509293696101,8.19375217280421,0.286831710996942
UE_006897,0.0129,28.97,20.6571,-66.03,6.8286e-06,1.19,1.5,0.4096,4.6638,4.3e-05,0,0,71.1006,7.592085,WiFi6_2.4GHz,0.7839015438284094,5.165668262674877,0.34330597619977804
UE_006898,0.0136,13.33,7.2138,-81.67,0.0488464681,1.04,1.5,5.1823,-11.4617,4.5e-05,0,0,53.4779,2.465821,WiFi6_2.4GHz,0.712949807856125,1.3111668329626005,1.8216903705169512
UE_006899,0.013,-1.92,-6.5826,-96.92,0.0725744743,0.08,1.5,20.3519,8.796,4.3e-05,0,0,30.1535,0.323208,WiFi6_2.4GHz,0.07696104113612832,1.139216101331655,3.0611407286892325
UE_006900,0.0124,45.76,40.2172,-49.24,3.9e-09,0.07,1.5735,0.0531,-13.2706,4.1e-05,0,0,76.4501,11.760747,WiFi6_2.4GHz,0.06765864847381481,8.408824049688208,0.05173819540441444
UE_006901,0.0044,32.06,24.8922,-62.94,1.7822e-06,0.12,1.5,0.1558,7.9992,1.5e-05,0,0,72.8926,10.219338,WiFi6_2.4GHz,0.11332868530700317,5.749043316983694,0.14479274490154054
UE_006902,0.0111,27.43,21.539,-67.57,1.2974e-06,0.08,1.5,0.1829,-8.7019,3.7e-05,0,0,64.8366,6.736247,WiFi6_2.4GHz,0.07696104113612832,5.886925771663758,0.16796905056955413
UE_006903,0.0036,40.12,34.3102,-54.88,8e-10,0.94,1.5,0.4998,-0.4447,1.2e-05,0,0,76.8404,11.806368,WiFi6_2.4GHz,0.6626879730752367,9.096367483915762,0.40533176588515196
UE_006904,0.0115,-0.69,-6.1768,-95.69,0.1169185746,0.87,1.5,33.4579,0.8136,3.8e-05,0,0,23.1615,0.526861,WiFi6_2.4GHz,0.6259384308664953,0.9321164879322344,3.5397382890223072
UE_006905,0.0117,15.59,11.4466,-79.41,0.0009314025,0.92,1.5,0.9394,-13.7267,3.9e-05,0,0,57.9061,3.573064,WiFi6_2.4GHz,0.6523251860396903,3.0308626002351096,0.6623786468883088
UE_006906,0.0126,-0.12,-6.1319,-95.12,0.1273557609,1.07,1.5,33.1399,-4.6648,4.2e-05,0,0,21.4282,0.730495,WiFi6_2.4GHz,0.7275486072772778,0.8949814050707842,3.5304667882465974
UE_006907,0.0065,15.77,12.8708,-79.23,0.0003855655,0.26,1.5,1.9123,3.6778,2.2e-05,0,0,58.7265,3.567743,WiFi6_2.4GHz,0.23111172096338664,3.41390183212297,1.068943147006062
UE_006908,0.0047,58.14,54.6153,-36.86,7e-09,0.19,1.5,0.3857,12.573,1.6e-05,0,0,77.1194,11.55538,WiFi6_2.4GHz,0.173953307123438,8.154839922348055,0.3262054271225323
UE_006909,0.0108,41.13,38.0236,-53.87,1.8e-09,0.23,1.5,0.3166,-15.8868,3.6e-05,0,0,78.5022,11.835031,WiFi6_2.4GHz,0.20701416938432615,8.744486287180466,0.27505265605163925
UE_006910,0.0027,36.92,31.1724,-58.08,6.2e-09,0.2,1.5,0.0284,11.7506,9e-06,0,0,73.9053,11.698999,WiFi6_2.4GHz,0.18232155679395462,8.20753826865305,0.028004196409597365
UE_006911,0.0013,21.67,16.7817,-73.33,0.0005840586,0.55,1.5,1.7836,-10.2932,4e-06,0,0,58.2224,4.973459,WiFi6_2.4GHz,0.4382549309311553,3.233543576151068,1.023745053988558
UE_006912,0.0031,40.45,33.2487,-54.55,5.7e-09,0.61,1.5,0.0353,1.7387,1e-05,0,0,76.7763,11.482547,WiFi6_2.4GHz,0.4762341789963716,8.244048958995869,0.03469123978993036
UE_006913,0.0043,62.24,56.4108,-32.76,3.8e-09,0.73,1.5,0.4295,11.9518,1.4e-05,0,0,77.9336,11.686512,WiFi6_2.4GHz,0.5481214085096876,8.420102130396897,0.3573247327802294
UE_006914,0.0053,57.26,55.4414,-37.74,1.7e-09,0.66,1.5,0.2896,-8.5236,1.8e-05,0,0,79.1555,11.688106,WiFi6_2.4GHz,0.5068176023684519,8.769295686387432,0.25433209277022684
UE_006915,0.0041,39.77,36.1705,-55.23,3.6e-09,0.58,1.5,0.3979,-2.6527,1.4e-05,0,0,74.7677,11.881421,WiFi6_2.4GHz,0.4574248470388754,8.443576878628715,0.33497111049494577
UE_006916,0.0125,52.23,46.7264,-42.77,1.8e-09,0.55,1.5,0.1501,6.0924,4.2e-05,0,0,77.6365,11.401851,WiFi6_2.4GHz,0.4382549309311553,8.744486287180466,0.13984889511639867
UE_006917,0.0107,29.86,22.452,-65.14,7.4726e-06,0.4,1.5,0.4634,8.5776,3.6e-05,0,0,72.669,7.69595,WiFi6_2.4GHz,0.33647223662121295,5.126528206305913,0.3807624954677925
UE_006918,0.0058,48.78,43.5775,-46.22,2.8e-09,0.34,1.5,0.1523,12.7397,1.9e-05,0,0,76.6151,11.629238,WiFi6_2.4GHz,0.29266961396282,8.552686891176432,0.14175994503783174
UE_006919,0.0078,17.7,13.6831,-77.3,0.0004719795,0.8,1.5,1.5577,5.374,2.6e-05,0,0,53.8706,3.443436,WiFi6_2.4GHz,0.5877866649021191,3.326076863221655,0.9391084171546009
UE_006920,0.0106,72.38,68.0638,-22.62,9.6e-09,0.96,1.5,0.2945,15.9509,3.5e-05,0,0,80.7512,12.129066,WiFi6_2.4GHz,0.6729444732424258,8.017683530307934,0.25812452020945525
UE_006921,0.0086,18.99,14.4126,-76.01,0.0009340056,0.8,1.5,1.3737,-13.5342,2.9e-05,0,0,54.8755,3.615416,WiFi6_2.4GHz,0.5877866649021191,3.029650519405774,0.8644499192047692
UE_006922,0.0133,15.93,11.7303,-79.07,0.0004833674,0.85,1.5,1.2425,11.9528,4.4e-05,0,0,58.5028,3.515301,WiFi6_2.4GHz,0.6151856390902335,3.31572264239177,0.807591314950814
UE_006923,0.0058,39.91,35.0965,-55.09,8.3e-09,0.12,1.5,0.0908,-14.5409,1.9e-05,0,0,81.0845,11.75332,WiFi6_2.4GHz,0.11332868530700317,8.080869586139386,0.08691137198929641
