UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,altitude_m,speed_ms,network_type
UE_015,2.0164,25.076,22.428,-56.569,3.82e-06,104.421,1.37,0.2,-66.5,0.0067,0.0,0.0,100.0,7.46,99.2,10.82,UAV
UE_016,0.8898,28.956,26.685,-55.106,7.17e-06,124.148,1.06,0.68,67.2,0.003,0.0,0.0,100.0,8.87,106.5,12.87,UAV
UE_017,0.8869,37.808,33.39,-50.416,2.82e-06,155.298,1.21,0.13,2.4,0.003,0.0,0.0,100.0,11.09,297.3,16.3,UAV
UE_018,1.7856,24.628,20.785,-58.673,7.06e-06,96.834,1.25,0.1,48.0,0.006,0.0,0.0,100.0,6.92,176.5,10.29,UAV
UE_019,1.6649,26.257,21.351,-55.772,1.33e-06,99.447,1.56,0.73,19.7,0.0055,0.0,0.0,100.0,7.1,403.9,11.16,UAV
UE_000,1.5518,24.538,23.064,-56.541,1.04e-06,107.362,1.83,0.7,-63.3,0.0052,0.0,0.0,100.0,7.67,138.5,14.24,UAV
UE_001,1.0196,33.457,28.351,-53.99,4.29e-06,131.88,1.77,0.5,-111.9,0.0034,0.0,0.0,100.0,9.42,493.6,16.09,UAV
UE_002,2.1071,24.68,20.524,-56.502,1.52e-05,95.627,1.23,1.14,56.0,0.007,0.0,0.0,100.0,6.83,195.6,14.35,UAV
UE_003,1.9472,23.624,22.32,-59.014,6.15e-06,103.923,1.07,2.03,-65.9,0.0065,0.0,0.0,100.0,7.42,97.5,12.25,UAV
UE_004,0.7897,41.627,38.647,-47.187,2.022e-05,179.74,1.17,1.25,4.6,0.0026,0.0,0.0,100.0,12.84,456.3,15.72,UAV
UE_005,1.1007,33.141,29.839,-53.976,3.88e-06,138.793,1.49,1.31,54.5,0.0037,0.0,0.0,100.0,9.91,395.4,13.43,UAV
UE_006,1.4867,26.968,23.326,-55.059,2.801e-05,108.576,1.37,3.0,-9.1,0.005,0.0,0.0,100.0,7.76,139.2,18.86,UAV
UE_007,0.5408,43.446,40.734,-49.252,1.403e-05,189.446,1.35,0.3,-62.0,0.0018,15.75,0.18,100.0,13.53,372.8,14.54,UAV
UE_008,1.41,24.847,22.056,-54.384,8.23e-06,102.7,1.24,0.25,-109.4,0.0047,39.96,2.21,100.0,7.34,76.9,16.03,UAV
UE_009,1.7423,27.724,25.037,-54.506,1.386e-05,116.505,1.77,1.07,147.2,0.0058,0.0,0.0,100.0,8.32,280.7,18.46,UAV
UE_010,2.1568,25.326,22.696,-57.526,8.15e-06,105.662,1.18,1.22,76.2,0.0072,0.0,0.0,100.0,7.55,158.5,11.65,UAV
UE_011,2.0365,24.034,20.73,-59.226,4.32e-06,96.581,1.25,1.52,-83.3,0.0068,0.0,0.0,100.0,6.9,447.7,16.15,UAV
UE_012,2.3548,22.164,20.892,-58.741,2.454e-05,97.328,1.88,0.24,-33.0,0.0078,0.0,0.0,100.0,6.95,347.6,16.84,UAV
UE_013,1.8701,29.152,25.191,-55.746,3.98e-06,117.218,1.4,0.75,-107.6,0.0062,0.0,0.0,100.0,8.37,427.0,18.01,UAV
UE_014,2.2794,24.933,19.997,-58.087,2.25e-06,93.203,1.47,0.16,-58.0,0.0076,0.0,0.0,100.0,6.66,197.8,17.03,UAV
UE_015,2.1988,24.902,22.572,-56.681,1.4e-06,105.087,1.08,0.1,115.1,0.0073,0.0,0.0,100.0,7.51,97.9,18.72,UAV
UE_016,0.8746,33.427,31.134,-52.8,5.76e-06,144.812,1.05,0.35,-93.1,0.0029,0.0,0.0,100.0,10.34,67.1,17.83,UAV
UE_017,1.009,36.454,32.737,-52.218,2.88e-06,152.259,1.47,0.47,1.8,0.0034,0.0,0.0,100.0,10.88,315.0,12.58,UAV
UE_018,1.8795,25.385,22.627,-56.793,1.046e-05,105.342,1.09,1.29,61.6,0.0063,0.0,0.0,100.0,7.52,116.9,13.2,UAV
UE_019,1.7981,26.478,22.915,-57.671,1.104e-05,106.676,1.55,0.4,23.6,0.006,0.0,0.0,100.0,7.62,431.3,13.34,UAV
UE_000,1.6117,27.192,26.116,-57.985,1.69e-06,121.509,1.7,1.25,-73.8,0.0054,0.0,0.0,100.0,8.68,118.3,16.6,UAV
UE_001,1.1678,33.547,30.314,-52.899,1.098e-05,140.999,1.16,0.81,132.7,0.0039,0.0,0.0,100.0,10.07,467.2,19.1,UAV
UE_002,2.2537,23.589,19.221,-58.555,2.35e-06,89.632,1.56,0.32,-57.8,0.0075,0.0,0.0,100.0,6.4,187.3,14.81,UAV
UE_003,2.0263,24.758,20.539,-58.325,2.211e-05,95.699,1.1,0.63,63.0,0.0068,0.0,0.0,100.0,6.84,86.1,11.72,UAV
UE_004,0.6986,41.761,38.546,-49.272,1.357e-05,179.271,1.24,0.35,3.4,0.0023,0.0,0.0,100.0,12.81,455.5,11.52,UAV
UE_005,1.0301,32.781,28.526,-53.513,1.712e-05,132.693,1.16,0.36,56.4,0.0034,0.0,0.0,100.0,9.48,396.0,13.9,UAV
UE_006,1.5651,25.251,23.168,-57.737,1.174e-05,107.845,1.88,0.38,6.8,0.0052,0.0,0.0,100.0,7.7,75.8,14.12,UAV
UE_007,0.4736,48.062,45.403,-46.668,4.31e-06,211.154,1.13,0.66,59.5,0.0016,0.0,0.0,100.0,15.08,383.5,13.95,UAV
UE_008,1.5116,26.158,22.029,-56.272,1.086e-05,102.575,1.49,0.83,90.4,0.005,39.96,2.37,100.0,7.33,68.8,13.24,UAV
UE_009,1.8402,26.913,24.697,-57.902,3.94e-06,114.925,1.32,3.0,-80.3,0.0061,0.0,0.0,100.0,8.21,275.4,10.07,UAV
UE_010,2.3161,21.508,18.225,-57.944,1.665e-05,85.06,1.46,0.57,-105.8,0.0077,0.0,0.0,98.787,6.08,171.5,16.19,UAV
UE_011,1.8653,27.646,24.837,-56.546,8.51e-06,115.576,1.89,1.1,91.3,0.0062,0.0,0.0,100.0,8.26,433.2,17.7,UAV
UE_012,2.2316,22.926,21.175,-58.074,2.98e-06,98.631,1.76,1.58,35.2,0.0074,0.0,0.0,100.0,7.05,327.4,17.97,UAV
UE_013,2.0644,23.82,21.035,-58.156,1.15e-06,97.985,1.3,0.87,118.1,0.0069,0.0,0.0,100.0,7.0,439.2,19.77,UAV
UE_014,2.1463,24.256,22.012,-57.539,1.34e-05,102.498,1.59,0.99,89.4,0.0072,0.0,0.0,100.0,7.32,205.2,13.46,UAV
UE_015,2.087,24.918,22.426,-59.11,1.16e-05,104.413,1.26,0.92,-70.5,0.007,0.0,0.0,100.0,7.46,98.7,11.46,UAV
UE_016,0.8796,33.763,32.449,-53.694,9.94e-06,150.921,1.61,3.0,56.7,0.0029,0.0,0.0,100.0,10.78,91.0,10.85,UAV
UE_017,1.2036,32.305,28.203,-55.41,7.79e-06,131.193,1.42,2.66,2.9,0.004,0.0,0.0,100.0,9.37,343.1,19.88,UAV
UE_018,1.7927,28.059,25.199,-56.477,2.09e-06,117.256,1.15,0.39,-56.9,0.006,0.0,0.0,100.0,8.38,171.9,12.18,UAV
UE_019,1.9336,25.717,23.023,-58.257,1.317e-05,107.173,1.43,0.58,23.9,0.0064,0.0,0.0,100.0,7.66,459.1,13.55,UAV
UE_000,1.6748,28.526,27.323,-55.546,2.64e-06,127.109,1.34,0.1,-63.7,0.0056,0.0,0.0,100.0,9.08,100.9,14.31,UAV
UE_001,1.0461,35.242,33.51,-50.142,6.59e-06,155.853,1.15,1.71,-108.1,0.0035,0.0,0.0,100.0,11.13,488.7,15.56,UAV
UE_002,2.1342,22.496,18.66,-57.979,2.15e-06,87.057,1.5,1.35,47.2,0.0071,0.0,0.0,100.0,6.22,194.0,12.08,UAV
UE_003,1.9348,26.168,23.262,-57.702,1.366e-05,108.282,1.04,0.51,-73.2,0.0064,0.0,0.0,100.0,7.73,99.3,13.61,UAV
UE_004,0.5649,43.2,40.143,-47.848,5.37e-06,186.694,1.52,0.61,5.8,0.0019,0.0,0.0,100.0,13.34,454.0,19.48,UAV
UE_005,0.9823,34.275,29.582,-52.926,1.72e-06,137.601,1.58,1.67,47.3,0.0033,0.0,0.0,100.0,9.83,396.4,11.66,UAV
UE_006,1.5011,25.895,23.844,-53.92,1.956e-05,110.976,1.88,0.6,-5.5,0.005,0.0,0.0,100.0,7.93,126.9,11.39,UAV
UE_007,0.5677,44.209,40.697,-47.981,7.72e-06,189.27,1.1,1.84,-78.4,0.0019,0.0,0.0,100.0,13.52,369.4,18.39,UAV
UE_008,1.3683,24.989,22.146,-58.739,2.89e-06,103.115,1.48,2.5,-128.9,0.0046,39.96,2.14,100.0,7.37,80.4,18.88,UAV
UE_009,1.7233,24.881,24.334,-58.661,8.68e-06,113.243,1.41,1.24,95.9,0.0057,0.0,0.0,100.0,8.09,281.8,12.03,UAV
UE_010,2.1473,21.468,17.746,-60.096,1.362e-05,82.866,1.7,0.24,112.2,0.0072,0.0,0.0,97.11,5.92,157.7,17.16,UAV
UE_011,1.9901,27.585,25.074,-56.55,5.94e-06,116.675,1.18,0.34,-66.6,0.0066,0.0,0.0,100.0,8.33,443.8,12.91,UAV
UE_012,2.332,22.611,21.269,-59.128,2.67e-06,99.065,1.57,0.86,-28.9,0.0078,0.0,0.0,100.0,7.08,343.9,14.72,UAV
UE_013,1.883,26.112,24.403,-57.549,1.166e-05,113.564,1.14,1.31,-110.2,0.0063,0.0,0.0,100.0,8.11,427.8,18.45,UAV
UE_014,2.0011,22.517,18.076,-58.553,6.92e-06,84.38,1.08,1.31,97.6,0.0067,0.0,0.0,98.268,6.03,213.3,14.7,UAV
UE_015,1.9237,28.719,25.628,-55.649,1.483e-05,119.245,1.56,0.93,-103.4,0.0064,0.0,0.0,100.0,8.52,99.9,16.82,UAV
UE_016,0.8759,34.041,29.984,-53.627,2.44e-05,139.469,1.57,0.12,-74.7,0.0029,0.0,0.0,100.0,9.96,59.4,14.3,UAV
UE_017,1.3342,30.626,27.281,-54.483,1.358e-05,126.912,1.67,0.66,1.9,0.0044,0.0,0.0,100.0,9.07,361.8,13.26,UAV
UE_018,1.8874,21.949,20.54,-59.769,7.47e-06,95.702,1.63,0.22,62.0,0.0063,0.0,0.0,100.0,6.84,112.0,13.27,UAV
UE_019,1.8317,25.779,22.518,-58.571,1.104e-05,104.836,1.81,0.81,-18.0,0.0061,0.0,0.0,100.0,7.49,438.2,10.19,UAV
UE_000,1.7263,25.906,24.069,-56.327,1.12e-06,112.016,1.28,0.5,-45.9,0.0058,0.0,0.0,100.0,8.0,88.3,10.32,UAV
UE_001,0.9124,39.662,36.722,-47.028,7.94e-06,170.788,1.12,1.29,-122.9,0.003,0.0,0.0,100.0,12.2,481.5,15.38,UAV
UE_002,2.2756,23.63,20.998,-58.286,1.245e-05,97.816,1.64,0.9,-55.8,0.0076,0.0,0.0,100.0,6.99,186.1,14.29,UAV
UE_003,2.0024,24.217,23.061,-56.661,1.347e-05,107.348,1.91,0.72,54.4,0.0067,0.0,0.0,100.0,7.67,89.5,10.13,UAV
UE_004,0.5056,47.003,43.837,-45.476,4.37e-06,203.872,1.04,0.61,3.4,0.0017,0.0,0.0,100.0,14.56,453.2,11.35,UAV
UE_005,0.9335,32.813,27.612,-53.601,1.144e-05,128.449,1.01,0.16,70.8,0.0031,0.0,0.0,100.0,9.17,397.1,17.46,UAV
UE_006,1.6111,26.116,23.475,-56.895,9.94e-06,109.268,1.63,1.3,9.1,0.0054,0.0,0.0,100.0,7.8,41.5,19.04,UAV
UE_007,0.4722,49.127,46.279,-45.815,1.89e-06,215.231,1.18,0.47,80.1,0.0016,0.0,0.0,100.0,15.37,383.8,18.77,UAV
UE_008,1.478,25.164,22.29,-56.353,2.695e-05,103.781,1.53,0.38,99.5,0.0049,39.96,2.31,100.0,7.41,71.4,14.57,UAV
UE_009,1.9161,23.591,21.638,-59.676,1.85e-06,100.771,1.14,0.1,-157.9,0.0064,0.0,0.0,100.0,7.2,271.3,19.81,UAV
UE_010,2.3398,22.282,20.131,-59.506,1.1e-06,93.819,1.56,0.61,-127.9,0.0078,0.0,0.0,100.0,6.7,173.5,19.57,UAV
UE_011,2.1719,24.317,20.197,-58.081,5.47e-06,94.12,1.21,1.08,-96.5,0.0072,0.0,0.0,100.0,6.72,459.1,18.71,UAV
UE_012,2.2349,24.896,22.952,-57.505,4.5e-06,106.846,1.4,1.12,27.9,0.0074,0.0,0.0,100.0,7.63,327.9,14.22,UAV
UE_013,2.0191,25.949,22.092,-56.663,4.52e-06,102.867,1.67,0.42,82.8,0.0067,0.0,0.0,100.0,7.35,436.3,13.86,UAV
UE_014,1.8724,26.769,24.88,-58.185,8.02e-06,115.777,1.78,0.92,86.7,0.0062,0.0,0.0,100.0,8.27,220.5,13.06,UAV
UE_015,2.0454,23.348,21.973,-60.406,1.605e-05,102.318,1.24,1.11,77.1,0.0068,0.0,0.0,100.0,7.31,99.0,12.54,UAV
UE_016,0.8866,31.523,30.59,-55.512,9.19e-06,142.281,1.4,0.21,101.5,0.003,0.0,0.0,100.0,10.16,102.4,19.43,UAV
UE_017,1.4589,32.318,28.117,-55.196,6.25e-06,130.796,1.04,0.1,1.8,0.0049,0.0,0.0,100.0,9.34,379.6,12.64,UAV
UE_018,1.7775,27.35,26.431,-57.032,1.244e-05,122.97,1.67,1.83,-72.2,0.0059,0.0,0.0,100.0,8.78,181.8,15.47,UAV
UE_019,1.9868,25.386,22.094,-57.378,1.381e-05,102.878,1.67,0.55,27.4,0.0066,0.0,0.0,100.0,7.35,470.1,15.52,UAV
UE_000,1.6182,24.0,21.759,-57.145,1.005e-05,101.33,1.14,0.26,-24.7,0.0054,0.0,0.0,100.0,7.24,90.1,10.95,UAV
UE_001,0.7544,42.983,40.324,-48.835,4.31e-06,187.536,1.16,0.85,-155.5,0.0025,0.0,0.0,100.0,13.4,472.5,19.45,UAV
UE_002,2.1763,21.845,18.571,-60.604,8.71e-06,86.648,1.1,0.62,39.2,0.0073,0.0,0.0,100.0,6.19,191.7,10.04,UAV
UE_003,1.9124,25.705,23.928,-57.28,1.89e-05,111.362,1.03,2.54,-73.0,0.0064,0.0,0.0,100.0,7.95,102.7,13.59,UAV
UE_004,0.4581,46.349,46.034,-47.118,4.31e-06,214.089,1.56,0.14,4.8,0.0015,0.0,0.0,100.0,15.29,452.0,16.1,UAV
UE_005,0.9162,36.314,32.636,-50.131,7.35e-06,151.792,1.66,0.12,80.3,0.0031,0.0,0.0,100.0,10.84,397.9,19.78,UAV
UE_006,1.5082,28.695,26.481,-55.746,1.057e-05,123.202,1.76,2.35,-8.5,0.005,0.0,0.0,100.0,8.8,121.0,17.73,UAV
UE_007,0.5572,43.708,40.207,-49.05,1.25e-06,186.991,1.63,0.12,-72.9,0.0019,0.0,0.0,100.0,13.36,370.7,17.08,UAV
UE_008,1.3509,28.452,23.476,-55.559,1.418e-05,109.271,1.72,0.19,-115.9,0.0045,39.96,2.11,100.0,7.81,81.9,16.96,UAV
UE_009,1.7649,26.874,24.979,-56.557,1.159e-05,116.233,1.46,0.93,123.8,0.0059,0.0,0.0,100.0,8.3,279.5,15.53,UAV
UE_010,2.1874,25.444,22.435,-56.281,2.201e-05,104.454,1.6,0.23,101.2,0.0073,0.0,0.0,100.0,7.46,161.0,15.48,UAV
UE_011,2.0129,25.501,21.025,-57.494,1.429e-05,97.939,1.84,2.47,84.4,0.0067,0.0,0.0,100.0,7.0,445.7,16.36,UAV
UE_012,2.3543,23.41,23.85,-57.971,2.325e-05,111.003,1.78,1.06,-34.1,0.0078,0.0,0.0,100.0,7.93,347.5,17.4,UAV
UE_013,2.1478,25.019,23.078,-56.922,4.59e-06,107.426,1.17,0.61,78.0,0.0072,0.0,0.0,100.0,7.67,444.4,13.06,UAV
UE_014,1.7406,28.429,24.307,-54.91,1.134e-05,113.119,1.19,0.94,89.0,0.0058,0.0,0.0,100.0,8.08,227.9,13.4,UAV
UE_015,2.1783,25.352,23.38,-57.644,8.32e-06,108.828,1.09,1.31,83.9,0.0073,0.0,0.0,100.0,7.77,98.0,13.64,UAV
UE_016,0.8757,32.464,30.324,-51.848,7.21e-06,141.046,1.74,0.14,-100.0,0.0029,0.0,0.0,100.0,10.07,60.1,19.15,UAV
UE_017,1.5894,25.387,21.583,-58.988,7.97e-06,100.514,1.76,1.67,1.9,0.0053,0.0,0.0,100.0,7.18,398.3,13.19,UAV
UE_018,1.8813,29.505,27.758,-54.537,7.28e-06,129.13,1.51,2.13,68.3,0.0063,0.0,0.0,100.0,9.22,115.8,14.63,UAV
UE_019,1.8692,25.434,23.898,-57.687,5.34e-06,111.224,1.09,0.1,-20.8,0.0062,0.0,0.0,100.0,7.94,445.9,11.77,UAV
UE_000,1.4757,25.604,23.353,-56.652,1.645e-05,108.703,1.03,0.41,-32.6,0.0049,0.0,0.0,100.0,7.76,92.6,14.45,UAV
UE_001,0.664,41.94,39.418,-50.136,1.46e-06,183.323,1.87,0.69,-98.9,0.0022,0.0,0.0,100.0,13.09,466.7,12.38,UAV
UE_002,2.0425,24.191,18.623,-58.787,2.64e-06,86.886,1.73,1.74,-11.5,0.0068,0.0,0.0,100.0,6.21,242.7,18.02,UAV
UE_003,1.9786,24.82,20.424,-58.375,5.71e-06,95.17,1.44,1.86,54.1,0.0066,0.0,0.0,100.0,6.8,92.9,10.07,UAV
UE_004,0.47,47.33,43.872,-47.248,1.202e-05,204.038,1.72,0.47,5.4,0.0016,0.0,0.0,100.0,14.57,450.6,18.37,UAV
UE_005,0.9382,35.59,31.599,-53.298,1.014e-05,146.974,1.82,0.27,75.0,0.0031,0.0,0.0,100.0,10.5,398.6,18.5,UAV
UE_006,1.5751,26.552,25.808,-56.196,2.54e-06,120.079,1.21,0.1,5.7,0.0053,0.0,0.0,100.0,8.58,68.2,11.78,UAV
UE_007,0.4637,47.897,45.036,-46.818,1.466e-05,209.451,1.63,0.61,83.5,0.0015,0.0,0.0,100.0,14.96,385.7,19.57,UAV
UE_008,1.4471,25.466,21.28,-56.276,3.39e-06,99.116,1.55,0.19,88.4,0.0048,39.96,2.26,100.0,7.08,73.9,12.95,UAV
UE_009,1.8798,26.265,25.087,-57.904,1.73e-05,116.732,1.73,0.37,-94.2,0.0063,0.0,0.0,100.0,8.34,273.3,11.81,UAV
UE_010,2.0386,25.878,22.706,-56.032,3.42e-06,105.706,1.41,0.2,108.6,0.0068,0.0,0.0,100.0,7.55,166.5,15.64,UAV
UE_011,1.8635,26.464,22.959,-56.292,6.55e-06,106.879,1.09,0.29,94.3,0.0062,0.0,0.0,100.0,7.63,430.2,16.0,UAV
UE_012,2.2389,21.077,19.285,-60.755,1.122e-05,89.926,1.91,0.27,32.9,0.0075,0.0,0.0,100.0,6.42,328.6,16.81,UAV
UE_013,1.9708,26.583,24.917,-56.065,1.093e-05,115.947,1.65,0.28,-107.4,0.0066,0.0,0.0,100.0,8.28,433.3,17.97,UAV
UE_014,1.5682,27.98,23.202,-55.03,2.039e-05,108.003,1.88,0.18,116.8,0.0052,0.0,0.0,100.0,7.71,237.5,17.59,UAV
UE_015,2.0378,22.827,21.323,-58.969,1.222e-05,99.314,1.7,1.25,-88.7,0.0068,0.0,0.0,100.0,7.09,99.1,14.42,UAV
UE_016,0.8831,31.883,28.445,-55.041,1.13e-05,132.317,1.36,3.0,87.9,0.0029,0.0,0.0,100.0,9.45,97.2,16.83,UAV
UE_017,1.743,25.815,20.438,-58.045,1.553e-05,95.234,1.78,1.89,2.2,0.0058,0.0,0.0,100.0,6.8,420.1,15.49,UAV
UE_018,1.7431,25.78,24.546,-57.482,1.54e-05,114.225,1.83,2.69,-91.9,0.0058,0.0,0.0,100.0,8.16,204.6,19.68,UAV
UE_019,1.973,24.161,21.946,-59.996,8e-06,102.193,1.8,0.45,18.4,0.0066,0.0,0.0,100.0,7.3,467.2,10.39,UAV
UE_000,1.3126,29.067,23.673,-54.168,1.132e-05,110.182,1.17,2.97,-37.4,0.0044,0.0,0.0,100.0,7.87,95.3,16.59,UAV
UE_001,0.5572,45.154,43.23,-48.348,3.6e-06,201.049,1.64,0.1,-142.0,0.0019,0.0,0.0,100.0,14.36,458.4,17.77,UAV
UE_002,1.9304,28.299,24.026,-55.439,2.36e-06,111.817,1.02,0.39,-10.2,0.0064,0.0,0.0,100.0,7.99,288.0,15.95,UAV
UE_003,2.0833,25.828,24.109,-57.662,2.583e-05,112.204,1.4,2.05,81.4,0.0069,0.0,0.0,100.0,8.01,78.3,15.14,UAV
UE_004,0.5423,46.324,43.558,-46.724,7.97e-06,202.575,1.46,0.1,5.2,0.0018,0.0,0.0,100.0,14.47,449.3,17.48,UAV
UE_005,0.9844,35.726,32.177,-52.012,1.099e-05,149.657,1.56,0.53,64.0,0.0033,0.0,0.0,100.0,10.69,399.2,15.78,UAV
UE_006,1.5056,26.657,25.386,-54.763,1.443e-05,118.121,1.84,0.58,-5.9,0.005,0.0,0.0,100.0,8.44,123.2,12.27,UAV
UE_007,0.5185,44.274,40.786,-47.876,1.75e-06,189.686,1.67,0.87,-54.6,0.0017,0.0,0.0,100.0,13.55,375.9,12.81,UAV
UE_008,1.5845,23.314,19.264,-58.836,5.59e-06,89.83,1.53,0.57,119.4,0.0053,39.96,2.48,100.0,6.42,63.1,17.48,UAV
UE_009,1.7091,24.499,23.638,-57.466,4.52e-06,110.021,1.81,1.56,139.9,0.0057,0.0,0.0,100.0,7.86,282.5,17.55,UAV
UE_010,1.8644,24.644,20.016,-57.729,1.78e-06,93.289,1.11,1.17,128.2,0.0062,0.0,0.0,100.0,6.66,173.1,18.46,UAV
UE_011,1.6881,28.281,22.643,-55.821,1.76e-06,105.417,1.37,0.48,112.4,0.0056,0.0,0.0,100.0,7.53,411.6,19.06,UAV
UE_012,2.3102,21.916,19.42,-59.494,3.99e-06,90.545,1.78,0.1,-20.6,0.0077,0.0,0.0,100.0,6.47,340.4,10.49,UAV
UE_013,2.09,24.121,20.715,-56.965,4.43e-06,96.508,1.69,3.0,72.4,0.007,0.0,0.0,100.0,6.89,440.8,12.11,UAV
UE_014,1.3846,27.067,23.515,-57.131,5.02e-06,109.451,1.8,0.1,124.9,0.0046,0.0,0.0,100.0,7.82,247.9,18.82,UAV
UE_015,2.1494,25.574,23.718,-56.206,7.18e-06,110.392,1.59,0.57,70.4,0.0072,0.0,0.0,100.0,7.89,98.2,11.46,UAV
UE_016,0.8775,33.144,30.104,-53.749,1.855e-05,140.022,1.47,0.32,-101.5,0.0029,0.0,0.0,100.0,10.0,54.3,19.43,UAV
UE_017,1.5931,26.964,21.68,-55.191,8.46e-06,100.966,1.71,0.1,-2.2,0.0053,0.0,0.0,100.0,7.21,398.8,15.13,UAV
UE_018,1.8302,23.702,21.514,-56.445,7.62e-06,100.196,1.53,0.13,58.7,0.0061,0.0,0.0,100.0,7.16,147.8,12.58,UAV
UE_019,1.8335,27.669,25.853,-55.157,1.344e-05,120.287,1.65,0.46,-24.7,0.0061,0.0,0.0,100.0,8.59,438.6,13.96,UAV
UE_000,1.1273,27.216,25.548,-58.452,1.813e-05,118.874,1.01,0.27,-42.8,0.0038,0.0,0.0,100.0,8.49,98.5,18.97,UAV
UE_001,0.5069,46.18,44.541,-48.102,2.79e-06,207.146,1.56,0.52,-98.9,0.0017,0.0,0.0,100.0,14.8,452.6,12.37,UAV
UE_002,1.8013,25.317,22.865,-55.55,6.13e-06,106.442,1.86,0.39,-12.7,0.006,0.0,0.0,100.0,7.6,344.1,19.8,UAV
UE_003,1.9692,24.019,21.779,-56.319,7.64e-06,101.423,1.26,0.7,-88.9,0.0066,0.0,0.0,100.0,7.24,94.3,16.53,UAV
UE_004,0.6343,41.401,37.506,-50.48,3.54e-06,174.434,1.6,0.94,4.3,0.0021,0.0,0.0,100.0,12.46,448.2,14.63,UAV
UE_005,1.0671,34.812,31.569,-52.66,1.69e-06,146.831,1.11,1.9,75.8,0.0036,0.0,0.0,100.0,10.49,399.9,18.7,UAV
UE_006,1.6199,26.643,24.684,-56.593,1.58e-06,114.867,1.53,0.21,9.4,0.0054,0.0,0.0,100.0,8.2,35.2,19.63,UAV
UE_007,0.4495,47.217,44.07,-45.4,2.107e-05,204.959,1.12,2.61,78.0,0.0015,0.0,0.0,100.0,14.64,389.9,18.28,UAV
UE_008,1.4553,25.407,22.391,-58.701,1.869e-05,104.251,1.27,0.11,-112.0,0.0049,39.96,2.28,100.0,7.45,73.2,16.4,UAV
UE_009,1.8289,25.896,24.978,-57.77,2.24e-06,116.229,1.76,0.88,-98.2,0.0061,0.0,0.0,100.0,8.3,276.0,12.32,UAV
UE_010,1.6789,24.213,20.614,-58.057,2.95e-06,96.042,1.36,0.58,138.5,0.0056,0.0,0.0,100.0,6.86,180.1,19.94,UAV
UE_011,1.5135,32.003,28.388,-55.77,8.29e-06,132.055,1.23,0.15,114.2,0.005,0.0,0.0,100.0,9.43,392.8,19.37,UAV
UE_012,2.2038,24.592,21.516,-57.59,6.46e-06,100.205,1.2,1.19,31.0,0.0073,0.0,0.0,100.0,7.16,322.6,15.8,UAV
UE_013,1.9315,26.97,24.335,-56.834,2.77e-06,113.248,1.58,1.02,-96.3,0.0064,0.0,0.0,100.0,8.09,430.8,16.11,UAV
UE_014,1.219,29.211,26.509,-55.566,1.409e-05,123.329,1.06,0.18,113.6,0.0041,0.0,0.0,100.0,8.81,257.3,17.11,UAV
UE_015,1.9731,22.779,20.645,-59.784,1.93e-06,96.186,1.53,0.16,-111.4,0.0066,0.0,0.0,100.0,6.87,99.5,18.12,UAV
UE_016,0.8774,34.782,33.391,-52.524,1.311e-05,155.302,1.29,0.2,74.6,0.0029,0.0,0.0,100.0,11.09,85.9,14.29,UAV
UE_017,1.7425,28.374,23.913,-56.198,7.32e-06,111.293,1.62,0.24,2.2,0.0058,0.0,0.0,100.0,7.95,420.0,15.07,UAV
UE_018,1.7383,27.528,23.844,-55.678,4.14e-06,110.975,1.73,3.0,-62.1,0.0058,0.0,0.0,100.0,7.93,207.8,13.3,UAV
UE_019,1.9406,26.466,22.881,-57.921,9.7e-06,106.516,1.29,0.31,18.9,0.0065,0.0,0.0,100.0,7.61,460.6,10.72,UAV
UE_000,0.9507,33.559,31.502,-52.893,1.011e-05,146.521,1.62,1.02,-41.1,0.0032,0.0,0.0,100.0,10.47,101.5,18.24,UAV
UE_001,0.4828,48.59,44.712,-47.058,6.13e-06,207.944,1.19,2.4,-119.0,0.0016,0.0,0.0,100.0,14.85,445.7,14.89,UAV
UE_002,1.6846,28.57,24.633,-54.962,1.45e-06,114.63,1.1,0.12,-12.8,0.0056,0.0,0.0,100.0,8.19,400.6,19.96,UAV
UE_003,2.0857,23.889,21.931,-58.689,9.75e-06,102.124,1.88,0.51,90.7,0.007,0.0,0.0,100.0,7.29,77.9,16.87,UAV
UE_004,0.715,41.629,39.949,-48.408,2.12e-06,185.792,1.58,1.13,3.2,0.0024,0.0,0.0,100.0,13.27,447.3,10.94,UAV
UE_005,1.133,35.707,30.825,-52.743,1.515e-05,143.374,1.59,0.4,48.4,0.0038,0.0,0.0,100.0,10.24,400.4,11.93,UAV
UE_006,1.5594,28.418,26.626,-55.746,3.07e-06,123.873,1.21,0.56,-4.8,0.0052,0.0,0.0,100.0,8.85,80.1,10.03,UAV
UE_007,0.506,46.545,44.776,-45.014,2.73e-06,208.242,1.18,0.54,-67.6,0.0017,0.0,0.0,100.0,14.87,377.7,15.84,UAV
UE_008,1.556,21.49,16.328,-59.923,6.84e-06,76.404,1.02,0.46,60.3,0.0052,39.96,2.43,92.15,5.46,126.2,17.12,UAV
